gene	log2FoldChange
CG13305	0.514170989
Hs2st	0.514571689
CG3328	0.515638298
GstE7	0.515822818
CG14712	0.51588226
CG16772	0.516300729
AcCoAS	0.516783881
kon	0.51749632
CG18661	0.518866644
CG42867	0.519791505
Vm32E	0.521367067
CG33970	0.521889272
CG4408	0.522153837
Gadd45	0.522184919
CG31688	0.522949234
SclB	0.524215277
SclA	0.524215277
CG8483	0.524238239
CG14434	0.524443922
CG3961	0.524496162
CG2816	0.524541666
CG7728	0.525177831
CR43196	0.52549617
sas	0.525540551
grass	0.526492143
Lip2	0.526677255
CG5819	0.527273672
hh	0.527706928
boss	0.529289283
CG4730	0.529606439
CHKov1	0.531398571
Cpr49Ag	0.532749487
Ubx	0.533052326
CG8036	0.533344964
CG13117	0.534139751
Tsp47F	0.534350695
mid	0.534557355
CG30148	0.53523063
CG32512	0.535297624
CG3036	0.535297692
fz2	0.535503525
Rab32	0.53551461
CG6638	0.53742368
Sox14	0.53743891
lid	0.538479456
CG34456	0.538560838
gprs	0.538884241
CR44042	0.539072524
CG31038	0.539872208
Pgd	0.540696504
Tsp42Ed	0.541920095
CG4666	0.542139345
Elk	0.542744341
CG31436	0.542750476
nAChRbeta3	0.543507517
klu	0.54373215
Mes2	0.543967015
RhoGAP18B	0.544068557
Mal-B1	0.54418763
CG4080	0.544423838
CR44331	0.545718445
CG10165	0.546394576
Fancd2	0.547218466
Coprox	0.547952378
Fhos	0.548337921
mir-2a-1	0.550596321
CG16762	0.550733967
CG31370	0.551016275
Dop1R1	0.551535553
Hus1-like	0.552969415
Arc1	0.553866209
CG16836	0.553881611
Spn28F	0.554078202
CG11384	0.554122313
CG33506	0.554551644
PH4alphaNE1	0.554683734
CG43202	0.554825086
Ugt35a	0.555172445
CG14285	0.55551662
CG8740	0.556716176
chp	0.556952409
CR45472	0.557034092
Idh	0.557321225
Uba4	0.557404873
pk	0.557953541
CR44760	0.558723979
l(1)1Bi	0.559016013
IntS2	0.55915417
meso18E	0.559378061
Blm	0.5619648
CR44205	0.562651141
IM14	0.56296608
MED4	0.564003968
ade2	0.564075795
CG3121	0.564301111
CG13315	0.564605883
if	0.564863494
Galt	0.565163953
CG32726	0.565359011
CG3803	0.565626554
CG7702	0.5673934
CR32658	0.567728786
lectin-28C	0.56942198
msopa	0.569580451
CG11825	0.569924803
Mtp	0.57034383
Tsp42Ep	0.570477968
CG33493	0.570851717
CG14630	0.572299845
bt	0.572978135
CG44153	0.573540019
Ilp8	0.573714519
comm2	0.574405545
TpnC73F	0.57562556
CG14834	0.575831587
CG13947	0.577222232
CG10274	0.57809063
Cyp9h1	0.579070748
CG4511	0.579950684
Cp7Fc	0.580174888
CR44599	0.580188297
Tsf3	0.580518013
nonC	0.580688913
CG31300	0.580757867
CR43856	0.581612021
pncr016:2R	0.582139315
ptc	0.584189787
Obp19d	0.584698588
CR45679	0.585203391
CG11257	0.585786035
retinin	0.586438536
ImpL1	0.586444913
CG7372	0.587288685
CG18213	0.587914537
Rrp45	0.588937814
firl	0.589255967
CG10939	0.589834525
CG9497	0.589940585
CG14253	0.591574841
geko	0.593864089
Spindly	0.594881759
Spn77Bc	0.595752039
plu	0.596734241
CG5958	0.597647744
CG13795	0.597724717
Gasp	0.598947821
CG13855	0.599152003
CR43837	0.59928675
rtp	0.599289913
Cpr62Bb	0.599408177
l(1)G0020	0.600526381
NtR	0.600682615
Tsp42Er	0.60349644
CG32107	0.605742348
CG6569	0.605995546
CG15629	0.606596106
CG18507	0.606765333
CG11905	0.607373194
CR46003	0.607398879
Lpin	0.608230739
CG15412	0.608314776
CR45471	0.609502497
CG6660	0.609711582
CG11353	0.610146259
CG31324	0.610174039
Gp150	0.610836953
GstE14	0.611226209
kz	0.612362882
CR44962	0.613599442
CG10262	0.614459934
CG9701	0.614682783
caup	0.615000575
side	0.615342268
CG45075	0.615419427
CG42766	0.615663305
CG1791	0.61577866
CG31869	0.616173969
CR45962	0.616211256
CG14937	0.616741349
Col4a1	0.617430161
CR46088	0.618050688
p38a	0.618428773
CG15824	0.618701602
CG6405	0.619241801
CG34251	0.620201271
dl	0.620355852
NetA	0.621530012
mip130	0.62200383
Klp3A	0.623087501
CG5002	0.623983884
CG14137	0.624479075
Kr-h1	0.624854217
upd2	0.625051877
TBC1D5	0.626950495
Pvf2	0.627625394
Ets21C	0.627868864
CG4115	0.628110912
CR9162	0.629818508
su(r)	0.636821935
Cys	0.638554813
CG8679	0.638702337
Cyp6g1	0.641582137
wdp	0.642179193
CG16986	0.643148445
CG4095	0.64566572
CG44437	0.64657676
CR45889	0.646620667
CG34008	0.647846476
fz3	0.648392963
CR44613	0.648622828
CG9492	0.649020694
CG31205	0.649165956
Drip	0.650007561
CG31176	0.651607139
Ipod	0.651674725
CG4741	0.651977491
unc-4	0.652289948
r	0.652388065
ImpL3	0.652644509
CG32855	0.652646502
Ugt86Di	0.655821221
Faa	0.657104697
D2hgdh	0.657131307
Cpr76Bc	0.657909072
Cp18	0.662472089
CG13793	0.662864023
CG12717	0.662960418
CG2469	0.663335585
CG7884	0.663835473
CG12885	0.664377271
CR44233	0.664658175
CG34461	0.665319021
sev	0.666078884
scb	0.667123812
CG7059	0.667563786
Cad99C	0.668033604
CG42255	0.671282179
Zw	0.671696793
CR45279	0.672025259
Myo31DF	0.672113547
CG5118	0.672900476
ems	0.674051926
Skeletor	0.674214327
Snmp1	0.676125251
PIP82	0.676283719
CG4607	0.676473168
CG3999	0.677939144
CR43264	0.67810761
Ugt86Dd	0.678548051
CG31262	0.679373278
CR44347	0.681046125
CG9396	0.683043543
jumu	0.683390834
Doc3	0.684054769
CG42284	0.685111717
Sld5	0.685225311
Arpc3B	0.68552625
CG2837	0.686572907
Mst57Da	0.687105588
comm3	0.687938811
Orc6	0.689090089
CR43827	0.68911111
CR45388	0.69043584
CG3699	0.691034523
spz5	0.691164629
Gr63a	0.691609301
aay	0.691959983
CG13101	0.692022644
CG33307	0.694231338
CG8939	0.69566519
CG14036	0.695948354
mtDNA-helicase	0.696789967
CG14966	0.69841392
CG13084	0.698529044
CG1315	0.698772918
CG10710	0.699262597
CR45337	0.699709638
CG10889	0.700023168
Sox15	0.700890272
Cad96Ca	0.70118941
CG10073	0.701235426
CG11413	0.701511759
CG13965	0.702087321
CG6409	0.702241401
CR45312	0.703249752
CG13950	0.705358542
CG14495	0.705447308
CG42364	0.705475208
Obp84a	0.707995272
COX4L	0.709471853
CG30427	0.709476516
CG17646	0.709478505
CG4586	0.709882074
CG13360	0.710462929
CG8407	0.710645101
CG31358	0.71189207
CG42505	0.71189207
Cyp6t3	0.712008157
Mink	0.714408275
CG12659	0.718674678
pot	0.720054819
Esp	0.720317048
CG7227	0.721305164
Nup75	0.721369166
CG42566	0.722360376
AstA-R2	0.72238716
RecQ4	0.723797579
Rel	0.724087635
IM4	0.724090599
CG40160	0.724475811
Eip74EF	0.724844618
snoRNA:229	0.725035631
CG9498	0.725416083
CG10348	0.726686022
ple	0.72716271
CG13318	0.727735325
CG3014	0.727914137
Trpgamma	0.728660823
CR43287	0.728783178
CG13024	0.728957281
Ada1-2	0.729408834
CG34315	0.729841878
Trf	0.729955479
Tig	0.730167513
CG2812	0.730960204
Cpr92A	0.731586821
kek4	0.731599968
Cyp49a1	0.731855506
CG11970	0.732606302
CG3984	0.732974033
CG14997	0.733547249
CG1213	0.733908301
yellow-f	0.734240509
CG7130	0.73575057
CheA56a	0.737744636
KFase	0.738942653
ush	0.739406412
wat	0.740247734
CG32121	0.740931511
CG1208	0.741186949
CG17173	0.741320201
CG15098	0.741490082
CG15399	0.742971797
CG3842	0.744011399
CG17167	0.745499429
CG9733	0.746132235
CG18094	0.747354831
CG16965	0.748192757
CG9008	0.749084536
CG1561	0.74933203
CG14490	0.749963616
Cyp4p2	0.751421995
CG32099	0.753109661
CG18858	0.754205532
Kua	0.755392168
mira	0.755756946
CG30377	0.755887778
Tdc1	0.75591113
SmydA-9	0.756726934
CG8620	0.75705218
CG8358	0.762043548
CG12592	0.768064756
Cp36	0.768775884
CR45660	0.770390668
gsb-n	0.771121744
Tep4	0.771145905
CG34232	0.77252059
CG44252	0.773868915
Rh4	0.775506153
CG34423	0.775541197
trbl	0.775863741
CG11200	0.776140334
CG7054	0.776569994
CR45629	0.777256534
CG30002	0.777761341
Cpr72Ec	0.778522789
Thor	0.778641098
stops	0.780121579
Spn42Dc	0.781960283
CG43107	0.784823634
CG2233	0.785659913
dmt	0.786362503
Or49b	0.787594919
CG11241	0.790651161
CG14573	0.791476206
CG31740	0.79244796
CG17834	0.793493359
Fbxl7	0.79369531
CR45965	0.794079437
CG5612	0.796577861
SPH93	0.797992993
CG34045	0.798219875
CG30026	0.798800298
Cp16	0.800167055
Ect3	0.800450922
CG3713	0.80126998
dpa	0.803138525
ACXD	0.803621765
bgm	0.804544572
deltaTry	0.806331729
CG3609	0.807027353
CG14642	0.807050591
CG3457	0.807597971
knrl	0.810278159
CG6055	0.810701018
RnrL	0.811124608
CR45128	0.811256712
RhoGEF4	0.812982426
CG33460	0.813862883
dar1	0.814422098
CG34211	0.814501073
CR43807	0.815591962
CG43165	0.815744658
CG14907	0.816471967
Mcm10	0.817452082
CG44257	0.818813762
CCHa2	0.819142882
Cht7	0.819971555
CG1774	0.820060722
CG17018	0.822948075
CG8550	0.823788887
cDIP	0.82413769
CG31759	0.824506497
CG15117	0.824593894
CG9098	0.824754221
ds	0.824988782
CG31206	0.825401173
sug	0.825414807
yl	0.825488765
CG43210	0.825904878
CG42819	0.826355429
GstE5	0.827574105
CG8236	0.829232812
Lip4	0.829726555
Ndae1	0.831616962
retn	0.833135725
CG31523	0.833249092
CR42868	0.833505752
Sk1	0.833832457
CG14342	0.834103283
CG15212	0.834745046
CG13332	0.83884815
CG32694	0.839533629
Osi24	0.83983603
CG43861	0.843472073
msb1l	0.844415464
CG17224	0.846062496
bbg	0.846796679
CR44046	0.847337524
CR45048	0.848126489
Cda4	0.85054105
Jheh3	0.850776826
CG13455	0.851102652
CG11374	0.852329999
CG30480	0.85408076
Cyp6a23	0.854381876
CG15362	0.856663806
cad	0.856802235
Wnt6	0.857029226
CG1979	0.857060067
vas	0.860780928
scra	0.863355414
snmRNA:838	0.863360304
CG31820	0.863483088
CG31029	0.86556857
CR43838	0.866473611
CG45105	0.867609758
Gli	0.868509386
Cyp309a1	0.870018807
CR45209	0.870493058
kst	0.87144862
brv3	0.875689599
CG4269	0.87594664
CG9143	0.877229567
CG34291	0.877430725
CG31288	0.878984336
Su(var)3-9	0.879271365
TwdlM	0.88122076
CG32625	0.88281773
Cyp6a2	0.884406352
CG14892	0.885176498
CR45414	0.886699038
CR42735	0.887359983
CG15556	0.887613381
CG6071	0.888100529
Rcd6	0.888376239
CG16978	0.890571366
CG9510	0.893864666
CG42390	0.894554469
CAH2	0.89488083
Hsp83	0.895127464
CG10339	0.895861437
Parg	0.896289817
Pld	0.896970017
CG31028	0.899176199
defl	0.899205148
CBP	0.899510779
CG30090	0.901426421
Or10a	0.902645824
Ssk	0.903391049
nol	0.903582071
frm	0.906152138
Cp15	0.908750281
peb	0.910553929
CG3823	0.910849023
CG12493	0.916568522
CG6675	0.917003968
CG14185	0.918637973
CG9512	0.91936879
croc	0.919642566
CG13133	0.921348219
snoRNA:MeU2-A31	0.923448549
phr6-4	0.923643856
Sb	0.924098058
Gfat1	0.926028087
CR45805	0.928902832
CREG	0.929660716
CG8888	0.930457192
Dtg	0.930858203
lds	0.930873494
Dot	0.930960648
Cnb	0.931026672
CG11852	0.932027982
Osi15	0.932929259
CG4860	0.934870678
Phk-3	0.935561374
Acp95EF	0.938559517
CG13003	0.938782885
Unc-115b	0.939299441
p24-2	0.939299441
Top3alpha	0.939378221
CG44008	0.940036109
OS9	0.94146665
tut	0.941924495
vret	0.94310116
Mec2	0.943741865
CG9649	0.945015521
CG4753	0.94567861
CR43611	0.949397995
CG42789	0.951857382
CG18067	0.952009365
Cpr67B	0.954580713
Cyp9c1	0.954775632
CG6040	0.956846436
CG7208	0.958812454
CG3397	0.967207768
CG12420	0.970151269
CG4194	0.97055122
Npc2e	0.970856134
CG1773	0.972399926
mia	0.972426352
PGRP-LB	0.974309757
DnaJ-1	0.975143045
CG10062	0.977339538
CG7900	0.980397524
CG13436	0.981310349
Pepck	0.983125774
alpha-Est5	0.985284844
Trf4-2	0.986154799
CG4945	0.98638107
CG18563	0.988589428
CG43071	0.990208372
st	0.990574895
CG2681	0.991923612
CG7069	0.993361782
CG14567	0.995187601
Poxm	0.996181257
CG15553	0.996245125
fon	0.997769488
Notum	0.998171727
CG14692	0.998714061
CG17189	0.999103604
CG3288	1.00031048
CR45396	1.000905277
Cyp312a1	1.001904156
CR46033	1.004244957
CG10472	1.005325078
CG33926	1.005697955
CG15506	1.00681949
CG14356	1.00875401
CG14752	1.009451494
CG30274	1.010219564
CG40486	1.020860057
CG4928	1.024712397
CR44106	1.024841798
MsR2	1.026240411
CG14879	1.029313969
CG5194	1.031468148
NijC	1.033046276
CG8757	1.03332946
CG9864	1.039155652
CG11741	1.039353356
Ptp52F	1.044745375
jv	1.044864765
CG17738	1.047822977
CG11459	1.050844432
RNaseX25	1.051817547
TwdlY	1.053813018
CG14445	1.05399096
tld	1.054626029
GstD5	1.054729334
AOX1	1.055513384
Acp36DE	1.056244709
CG15870	1.061698433
Mst57Db	1.062734505
Swim	1.065391303
pon	1.067620066
dsx	1.070165415
Drsl5	1.080023013
CR33963	1.080202462
CR45501	1.080516647
CR45997	1.08270869
kermit	1.084204055
CG2772	1.0858178
CR42875	1.086775438
CR45938	1.089757239
CG4839	1.090884959
CG11841	1.091625584
Cpr76Bd	1.092336438
CG10953	1.094106814
CG43394	1.095167848
Neurochondrin	1.100963305
CG12702	1.101103484
PGRP-SD	1.101404246
CG13059	1.104345433
CG5639	1.107009918
CG42807	1.109687754
CG17575	1.10971133
CR34052	1.113233683
CG8738	1.113864084
A16	1.119000406
CG15784	1.124250938
CR46139	1.128847347
Acp54A1	1.13151142
stv	1.133431241
CG11342	1.133528825
Osi2	1.138120886
CG16898	1.139106039
CG16985	1.142634049
CR44285	1.145143222
CG10357	1.145703538
sut2	1.146025505
Amyrel	1.146673393
CG2930	1.151793688
CR46107	1.156239459
CR45911	1.157483389
p38c	1.165007869
CG9626	1.170552581
CG43149	1.171100304
betaTub60D	1.1714055
PGRP-SA	1.173209389
CG31321	1.175391692
CG14545	1.175805803
bora	1.177114839
CG5849	1.181132353
PGRP-SB2	1.18294746
gas	1.185054887
CG42329	1.185131996
CR46095	1.189614879
CG14397	1.192742052
CG9988	1.193946685
CG13325	1.196225942
aurB	1.197136702
Orco	1.198530179
CG18747	1.199799405
lz	1.200305699
CG34259	1.200803039
CG34330	1.201027753
CR45162	1.201701545
CR43684	1.208861558
CG7906	1.210898533
CG32074	1.211545638
CG4653	1.212849549
bw	1.216549406
CG14050	1.218616324
CR43283	1.220264411
CG9377	1.22070299
Amt	1.220783731
CG12105	1.221712298
CR44332	1.227818578
CG12268	1.235224993
CG30334	1.235478443
Edg84A	1.236161905
feo	1.237394759
CG1942	1.240332699
CG30479	1.241723447
Mco1	1.245325846
mwh	1.245494577
CG3982	1.245936706
IM23	1.246890605
CG1673	1.247911532
Jhedup	1.248157437
CG12643	1.249754336
CG15579	1.250864605
CG15657	1.251638252
Act88F	1.25276282
snoRNA:Psi28S-2996	1.256013734
Tektin-C	1.260558035
CG18547	1.262698064
CR43836	1.262970268
toe	1.266774143
MtnE	1.271264843
Hsp23	1.272807232
CG15347	1.275826217
CG10962	1.27995829
CG32548	1.293641556
CG43236	1.29812902
CG17109	1.304376698
CG31041	1.308160795
mir-8	1.309924642
SoYb	1.314270149
CG17028	1.316125664
CG5157	1.317055786
drm	1.318627667
Itgbn	1.327316576
Obp19a	1.337272147
CG32119	1.338400308
Mdr50	1.339281019
CG8563	1.341667497
CR45893	1.342613576
Fer3HCH	1.345786327
Tie	1.347856441
CG2137	1.348643622
nompC	1.354804425
snoRNA:Me28S-A3407a	1.358805935
Traf-like	1.359053617
CG34057	1.360878963
BCL7-like	1.371310574
CG9084	1.375274079
Cyp304a1	1.375518315
CG10405	1.376532026
CG34220	1.376659906
CG30371	1.377644756
snoRNA:U29:54Eb	1.377830576
CG13077	1.381803899
dsx-c73A	1.383472923
CG43153	1.387334165
CG34301	1.389633632
CG43402	1.390907418
Cralbp	1.403630084
CG15822	1.404743898
CG11391	1.407638418
CG33099	1.41056414
pgant8	1.410769078
CG43980	1.414900794
nub	1.419647556
Spn43Aa	1.421191983
Mcm2	1.421618075
CG13177	1.425696078
Cdk1	1.431743654
CG34396	1.432105197
CG34386	1.436552612
CG42526	1.441044483
Cp19	1.444121848
Cyp6a14	1.444242039
CG34054	1.448642791
CG16995	1.450656809
nw	1.454390308
CG4998	1.458402646
CG9698	1.468225294
pirk	1.47180182
CG1667	1.479027048
CG7730	1.48298336
CG9509	1.49563262
CG10559	1.498210298
CR45046	1.502624438
dmGlut	1.503213
CG11034	1.503239097
CG10097	1.505575432
fit	1.508667188
fest	1.510298934
GNBP-like3	1.511351687
CG34215	1.512554156
Ccp84Aa	1.515852789
CG4440	1.515852789
CG8750	1.515852789
gammaTub37C	1.515852789
CG7589	1.524450267
CG6688	1.525639424
scaRNA:MeU5-C46	1.527905851
CG43789	1.52893677
ind	1.532037679
Oseg4	1.539216864
resilin	1.541230174
Cyp6a20	1.545402216
CG9194	1.54565139
Sans	1.554247566
to	1.554958023
CR45430	1.556802968
CG34115	1.558555969
CR45822	1.560272859
Obp99b	1.572815483
twi	1.577219691
CG17264	1.579968594
MtnD	1.583680532
CG43179	1.584738508
IM1	1.591616866
Ama	1.591636948
CG15674	1.591785241
CG6891	1.591940302
CG6012	1.593918562
T3dh	1.617633155
Myo61F	1.619070098
a10	1.620655534
CG34207	1.623141396
lectin-24A	1.632656329
CG9815	1.633074293
Mur18B	1.634255641
CG43064	1.65932195
Hsc70-2	1.662105567
CG32368	1.663608889
hebe	1.668458404
CG17047	1.668505881
CG33679	1.669211649
CG5762	1.672878789
LManVI	1.675936544
se	1.677557303
pncr017:3R	1.685007197
fj	1.69131416
CG42578	1.703107112
CG12825	1.704803757
CR30009	1.707140486
Obp83a	1.707888635
Cht9	1.71872458
Lsp1alpha	1.726367871
Zip89B	1.727820563
exex	1.728695786
sinah	1.754394869
CG14931	1.754394869
Acp29AB	1.754394869
tor	1.754394869
CG34034	1.756868927
Myo28B1	1.758200925
CR45835	1.762218453
CG14125	1.765860579
Cyp4e1	1.76864957
Osi6	1.770468688
Jhe	1.794504269
Ir76b	1.797694248
CR43314	1.798569356
etaTry	1.79862457
CG42759	1.798932492
CG13083	1.799306065
CG13658	1.802505057
CG3906	1.807902976
sqa	1.809651796
CR43404	1.810254975
TwdlF	1.81724352
CG6839	1.817797253
CG14131	1.825428292
CG30378	1.827533574
CG30281	1.831263701
CG14662	1.834786775
PGRP-SB1	1.835693751
CG7896	1.839870012
E(spl)malpha-BFM	1.84070964
CG3513	1.842510995
CR45743	1.846135599
Spn88Eb	1.847749802
CR44281	1.847853089
Hayan	1.851292282
CG44385	1.856700529
CG18088	1.86776691
mesh	1.874947304
CR45274	1.877602353
CG43085	1.880087911
CG17376	1.885357352
CG31809	1.887504892
a5	1.890353443
f	1.892296911
cid	1.893862756
Cyp6d2	1.908284155
CG9616	1.915373578
Cpr49Ae	1.923462933
Sid	1.930835249
CG15358	1.939250674
Acp53C14a	1.939250674
CG15043	1.951156681
tgy	1.953047181
CR44092	1.954622865
CG15034	1.961917444
CG42876	1.979158495
CR43493	1.986991021
CG9184	1.993596845
lush	1.993928006
CG7763	1.995531526
CG8925	2.021000551
CG33514	2.027481571
pgant4	2.032174351
CG17279	2.032653428
CG9411	2.035040876
CG7214	2.03846361
CG34112	2.042283318
CG12766	2.042331989
CG13282	2.044815954
Os-C	2.047778432
CR32690	2.051251178
CG13299	2.051251178
odd	2.060100222
snoRNA:U3:54Ab	2.065654147
abd-A	2.070245992
CG14218	2.071685162
CG6295	2.075840375
Mtk	2.079136753
Or92a	2.084040947
Lsp1gamma	2.090230472
Obp83b	2.091733653
CG43109	2.092984269
Cyp6a9	2.094722464
CG7342	2.096775332
GstT4	2.09678353
Ance-2	2.100612924
Galphaf	2.105079371
CG43673	2.115608707
CecC	2.124842802
CG40198	2.127547944
Mst98Ca	2.132356463
CR43256	2.141622248
Diedel	2.143180151
CG7024	2.147912288
CG11671	2.153917388
CR44138	2.154330333
CG3819	2.162326937
S-Lap4	2.171059257
Drs	2.190563071
Ag5r	2.1965986
TotA	2.206058931
sob	2.210073465
CG3814	2.214004437
Muc68D	2.21550914
Tsp29Fb	2.220949751
CG42662	2.234437011
CG11438	2.237407292
boly	2.244372255
CG4783	2.246027794
CG34324	2.259582835
CG8420	2.263312421
CG9447	2.265147413
wg	2.274140577
CG18744	2.293074709
smp-30	2.305690974
Cht8	2.309093621
CG30083	2.310943923
CG17265	2.326052434
CR43476	2.326320048
CG42656	2.331995358
CG15023	2.340039036
TotC	2.347800116
CG2556	2.34915594
obst-F	2.354988932
Tsp42Eq	2.357561565
CG43386	2.36150177
Obp59a	2.36175144
CG12934	2.362594221
TotM	2.367686388
CG10116	2.370244107
GstE4	2.373090285
CG4374	2.375948587
Obp69a	2.384707594
CG14645	2.387669794
CG10035	2.39341705
CG30411	2.396355293
yellow-d	2.401466767
CG34288	2.417587036
tobi	2.435070042
CG15418	2.452635602
E(spl)mgamma-HLH	2.489076596
CG42637	2.500405387
Cpr64Ac	2.514711439
PK1-R	2.520681825
CG33301	2.528931074
CG18480	2.529613534
Abd-B	2.529662963
CG42729	2.532909409
spirit	2.536374439
CG13704	2.581765469
Cpr66D	2.588458683
Gyc76C	2.594461357
CG1246	2.599791349
CecA1	2.600984631
CG4456	2.601883871
Hsp22	2.601883871
CG7236	2.621696474
CR44992	2.625499636
cmet	2.629806722
S-Lap7	2.629806722
AttC	2.633162892
Drsl3	2.639793348
CG8560	2.646181139
CG31086	2.684456757
Amy-p	2.690898438
m	2.69229837
TpnC47D	2.707415457
CecA2	2.708402639
Amy-d	2.709801216
neo	2.735904034
CG10910	2.73862097
Or42b	2.747783195
AttA	2.748828127
CG15044	2.762400395
IM18	2.762538583
CecB	2.766029863
CG8907	2.77407576
CG11672	2.805152149
Muc68E	2.808012548
CG13946	2.808098659
CR45231	2.822397412
CG7992	2.82851655
CG44142	2.828556773
CG13164	2.829566335
TotX	2.830512662
CG5096	2.835470212
CG31077	2.847531506
CG15818	2.85121175
CG43050	2.852798234
CG42728	2.852798234
lectin-37Db	2.857144681
CG15155	2.861595717
Skp2	2.873654349
CG4218	2.87828933
CG34194	2.888174895
CG42714	2.904758821
CG15865	2.90678713
CG5804	2.909424321
CG43134	2.920682844
upd3	2.922932661
TwdlC	2.927813199
CG1139	2.937970201
CG43679	2.943930549
DptB	2.961705102
CG12860	2.977424996
Sfp96F	3.01230002
Mur29B	3.013327287
Elo68alpha	3.020220816
CG43175	3.027811421
Mal-A4	3.053605302
vnd	3.073096946
spaw	3.102209433
CG6484	3.108730799
veil	3.125838049
Hsp68	3.145198217
CG45080	3.15389765
Osi9	3.156016285
CG8945	3.171443363
Npc2f	3.177063795
CG45061	3.182792381
GstD8	3.183608591
CG5921	3.195062134
blanks	3.207592113
AttB	3.215022156
Cpr92F	3.243988307
eIF4E-4	3.257364669
CG4702	3.257364669
Dro	3.265866674
Lcp1	3.272981143
CG34212	3.277306594
CG32557	3.289630376
Jon99Fii	3.294413977
CG10814	3.301955938
CR44404	3.301975222
Tsp2A	3.303951521
CG12963	3.304898306
DptA	3.308248088
CG8562	3.327690988
Claspin	3.338622365
Cyt-c-d	3.344773747
CG5506	3.350420616
lcs	3.360093128
CG42565	3.364114542
CG5724	3.373789164
Cda9	3.378725809
CG5399	3.390353847
Hsp26	3.406782565
CG30098	3.41484725
GATAe	3.437188625
CG4835	3.478285657
CG43147	3.484734468
Hsp27	3.498394893
CG12017	3.53665015
CG15570	3.53665015
vanin-like	3.542334823
CG15829	3.559636023
CG10650	3.566684011
CR45922	3.574795706
CS-2	3.57777207
CG10725	3.597280155
CG17974	3.606872354
fa2h	3.618828216
CG13748	3.619215034
E(spl)mdelta-HLH	3.626295199
Hsp70Aa	3.638175022
CG13810	3.64055382
CG16826	3.650319522
CG13806	3.717915872
CG15152	3.722418246
CG13285	3.733549647
CG18404	3.739620052
CG10659	3.758871621
Jon25Biii	3.767838202
CG18746	3.780758919
DNApol-epsilon58	3.811008132
CG4781	3.812314441
CG6933	3.86240283
CG31821	3.874219091
LysX	3.882344527
Hsp70Ab	3.888786425
CG3987	3.890260809
lectin-37Da	3.890293159
CG10140	3.892070157
CR45045	3.892163576
CG9673	3.896825133
CG18745	3.900695824
CG1678	3.928117982
PGRP-SC2	3.943725565
AttD	3.970887718
CG9380	3.973711862
CG31104	3.992800994
MtnC	4.005767458
CG34236	4.018545238
mag	4.034490116
Hsp70Bc	4.047291314
CG15571	4.05213726
CG13321	4.07990361
CG3344	4.102769111
CG10943	4.135591463
CG13482	4.139774559
Jon74E	4.14702637
obst-H	4.155146729
Oatp33Eb	4.15810722
CG31198	4.167155115
CG18179	4.169546355
CG42825	4.171520169
CG33346	4.189783089
CG32053	4.206340227
CR44701	4.220802495
CG15153	4.22479919
Kaz-m1	4.236281019
CG3332	4.245817654
Phae2	4.247781912
CG11854	4.250189362
CG42249	4.263342216
