gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gcm	33.11384172	0.736947281	0.480862155	1.532554128	0.125385751	0.769595358
Pka-C1	7983.882003	-0.208578602	0.191164047	-1.091097437	0.275230011	0.926273297
CG31710	163.277286	-0.110688196	0.219613034	-0.504014694	0.614251051	0.994541529
CG4364	1073.66192	-0.012865329	0.126723758	-0.101522629	0.919135595	0.997504077
Nckx30C	21918.0631	-0.090573049	0.089062504	-1.016960495	0.309172223	0.935168048
Cyp4e3	45.80831145	0.022938979	0.660781336	0.034714932	0.972307054	0.999294086
Taf11	188.9031596	-0.100655974	0.231098045	-0.43555528	0.663159423	0.994541529
ppk18	12.52963992	0.717814527	0.71703421	1.001088257	0.316784142	0.941564226
CG13123	141.50736	0.096976435	0.216896176	0.447109934	0.654795687	0.994541529
nAChRalpha6	20048.11334	-0.037183625	0.141131692	-0.26346758	0.792190209	0.996878686
CG34183	180.0138009	-0.077314281	0.237591204	-0.325408854	0.744871656	0.996878686
mtDNA-helicase	15.66753431	0.279503316	0.627662781	0.445308093	0.65609712	0.994541529
Uhg2	225.1473557	-0.153217695	0.200587732	-0.763843796	0.444960334	0.965186686
RpS2	23963.97638	-0.082904966	0.083734365	-0.990094883	0.322127744	0.942561747
CG13124	1472.644175	-0.086031994	0.105178143	-0.817964565	0.413377421	0.95814599
Etl1	980.5661594	-0.098978308	0.134024916	-0.738506776	0.460206551	0.967372939
CG5885	1716.975651	0.276437838	0.113398233	2.437761424	0.014778524	0.285306123
CG31712	8083.241698	0.160885773	0.089293882	1.801755841	0.071583828	0.635373091
Apf	115.6046357	0.200888719	0.253403035	0.792763667	0.427915529	0.958478685
CG5853	43.17160525	0.692420585	0.464996979	1.489086199	0.136464671	0.784585331
CG13126	122.1232455	-0.364729389	0.258984974	-1.408303282	0.159041284	0.812444758
CG5846	96.91731359	0.190260843	0.271982586	0.699533181	0.484218884	0.971266515
CR44872	401.1130318	0.142893315	0.186904296	0.764526648	0.444553463	0.964800712
CG5850	758.8138858	0.19840686	0.142546877	1.391870963	0.163961476	0.821350678
Dref	332.9512773	-0.183291811	0.15838152	-1.157280293	0.247157862	0.90556321
CR13130	50.01637754	1.21954122	0.394905082	3.088188211	0.002013809	0.071513788
CG31875	15.5387833	0.105626735	0.689297159	0.153238315	0.878210344	0.997504077
SoYb	2.061047747	2.271390879	2.227980858	1.019484019	0.307973236	0.935168048
CG13131	20.57925489	-0.792739429	0.579850533	-1.367144435	0.171580038	0.830883421
CG44153	306.3825254	0.483339756	0.301102665	1.60523241	0.108442667	0.737632443
CG13133	14.2013469	-2.175206395	0.744552474	-2.921495089	0.003483558	0.10911037
Sur	26.91681354	-0.126236012	0.490502427	-0.257360627	0.796900394	0.996878686
Ripalpha	1471.015783	0.100102216	0.106870961	0.93666432	0.348931255	0.946277818
CG34159	3962.021588	0.051896464	0.100604264	0.515847555	0.605960886	0.994296505
CG5734	765.9755755	0.123885146	0.12433098	0.996414134	0.319048968	0.941885143
CG5731	18.45272904	-0.345920044	0.582775547	-0.593573367	0.552797499	0.985587819
CG5727	2435.167722	0.147070799	0.113273272	1.298371597	0.194159674	0.864034963
Npc1a	3734.562392	-0.038999982	0.125584031	-0.310548895	0.756143583	0.996878686
CG5708	564.691217	-0.032617647	0.139064609	-0.234550305	0.814557784	0.996926918
CG5694	256.1217011	0.110952266	0.181675202	0.610717724	0.54138647	0.984531977
mthl15	18.35060344	0.25996556	0.712789546	0.364715731	0.715323615	0.996878686
chico	502.1894496	0.205556968	0.184915122	1.111628764	0.2662978	0.919229531
bsk	1665.842587	-0.032351465	0.102915802	-0.31434886	0.753256093	0.996878686
CG5676	2458.618374	0.059837595	0.099871439	0.599146221	0.549075381	0.985587819
Pten	430.1243813	-0.035819314	0.142651078	-0.251097394	0.801738811	0.996878686
Rsf1	6432.994376	-0.019020041	0.114838753	-0.165623892	0.868452944	0.997504077
trk	31.46709102	0.171589708	0.513141267	0.33439078	0.738084696	0.996878686
Utx	374.7512741	-0.033540614	0.177732893	-0.188713601	0.850317291	0.997408062
CG5604	3386.842993	0.082076391	0.115980196	0.707675911	0.47914654	0.970518668
Hand	9.526497678	1.339772509	0.948656188	1.412284584	0.157866184	0.810384988
CYLD	490.5361599	-0.13384554	0.141255794	-0.947540178	0.343363593	0.94455994
nmd	315.0947839	0.074931269	0.161591321	0.463708497	0.642856609	0.994541529
CG5390	320.3802182	0.003877632	0.174709065	0.022194794	0.982292571	0.999294086
Cdk5alpha	2018.819988	0.0142546	0.1296678	0.109931686	0.912463553	0.997504077
l(2)SH0834	1144.024429	0.010737207	0.115671355	0.092825119	0.926042495	0.997504077
Usp14	797.448271	-0.055789506	0.123323345	-0.452383978	0.650992387	0.994541529
CG5381	152.2543058	0.488710336	0.233448394	2.093440557	0.036309845	0.463944568
RnrL	21.5753127	0.492396562	0.539667118	0.912407938	0.361554013	0.94703138
Schip1	821.9039765	0.009689852	0.143587766	0.067483826	0.946196538	0.997504077
CG34367	536.7250326	-0.166242219	0.181269841	-0.91709806	0.359091258	0.94703138
Cand1	671.9599183	-0.167220685	0.123649872	-1.352372493	0.176256184	0.839608867
rho-5	2335.222375	-0.343970448	0.146103325	-2.354295832	0.018557835	0.327865382
CG33303	2137.26303	-0.014786636	0.106643285	-0.138655107	0.889722695	0.997504077
Cdk1	4.168797479	1.285578355	1.371012033	0.937685684	0.348405963	0.946277818
CR45789	213.9492748	-0.345039449	0.286192798	-1.205618909	0.227964465	0.891366016
Mdh1	1803.916862	0.256729158	0.103095225	2.490213848	0.012766625	0.258201959
LSm-4	837.9822482	-0.049986469	0.128538569	-0.388883036	0.697362671	0.996878686
CG5355	442.844789	0.284336279	0.176214262	1.61358267	0.106617978	0.732731193
pie	36.32889904	-0.175833718	0.421588198	-0.417074573	0.676623862	0.995248795
SmB	56.17796011	-0.333132433	0.353102324	-0.943444466	0.345453608	0.94455994
Bug22	300.9127313	-0.010111011	0.170901198	-0.059162905	0.952822355	0.997973223
TBC1D16	862.8062714	-0.053648965	0.142422441	-0.376688984	0.70640475	0.996878686
ppk10	9.378666811	0.750414493	0.827031793	0.907358701	0.364217142	0.947053134
LManI	194.2568727	-0.233389374	0.24156212	-0.966167105	0.33396057	0.943736445
RluA-1	10.67344084	-0.124592842	0.797184983	-0.156291005	0.875803646	0.997504077
CG7456	192.1281983	0.020599706	0.215701852	0.095500832	0.92391703	0.997504077
Myo31DF	483.0918971	-0.141685357	0.178838581	-0.79225275	0.428213316	0.958478685
CG7384	38.06968702	0.267134054	0.466048351	0.573189572	0.566516344	0.986877029
Fatp	1473.642292	-0.030334549	0.112632166	-0.269324035	0.787680338	0.996878686
w-cup	1.142009004	-1.80292942	2.638914474	-0.683208735	0.494474954	0.972146587
CG7299	1.988220383	0.59295006	1.946309709	0.304653497	0.760630071	0.996878686
CG7296	11.62441945	0.22836359	1.104461577	0.206764631	0.83619368	0.997016825
CG17108	4648.654617	0.336243374	0.203144735	1.655191179	0.097885724	0.710424208
CG7300	14.26350028	-0.238015454	0.719693635	-0.330717741	0.7408577	0.996878686
Lip2	5.588530482	0.861599251	1.414702672	0.609032038	0.542503203	0.984531977
EMC3	1151.359367	0.029717495	0.132937383	0.223545058	0.823111319	0.997016825
Nup107	196.4101925	-0.105627884	0.244964438	-0.431196811	0.666325273	0.994541529
CG6729	170.7197109	-0.131775083	0.200039838	-0.6587442	0.510060045	0.978975836
CG17124	2153.637293	-0.026436493	0.155783025	-0.169700729	0.8652455	0.997504077
Ubc2	647.0233136	0.067899684	0.147197554	0.461282693	0.644595801	0.994541529
CG6724	133.36684	-0.021632576	0.244980458	-0.088303271	0.929635639	0.997504077
CG31869	135.2835519	0.415843412	0.275261783	1.51071975	0.130859868	0.776240269
Nos	1521.116953	-0.016028226	0.171801839	-0.093294843	0.925669329	0.997504077
CG6700	574.1034693	-0.039634153	0.151295494	-0.261965192	0.793348278	0.996878686
porin	9634.477827	0.009128647	0.095779774	0.095308717	0.924069619	0.997504077
Dnz1	653.9393079	-0.169394627	0.123493266	-1.371691206	0.170159587	0.829835527
aurB	0.389752154	1.740990133	4.004677673	0.434739141	0.663751784	0.994541529
CR43807	12.15548574	-0.099893539	1.121305531	-0.089086816	0.929012915	0.997504077
dpr2	800.0240535	-0.256674612	0.146841088	-1.747975417	0.080468284	0.658617702
CR44493	6.655084856	-1.227984489	0.943728197	-1.30120568	0.193188062	0.863361801
CG33129	8911.555865	0.002905008	0.097104976	0.029916164	0.976133915	0.999294086
abo	157.0486034	0.416719686	0.244552437	1.704009541	0.088379305	0.689189784
ATPsynG	6114.955568	-0.006941617	0.111211319	-0.062418257	0.950229756	0.997973223
piwi	4.890948766	0.260833975	1.325515835	0.196779222	0.844000312	0.997408062
aub	22.16854067	-0.534612637	0.524134152	-1.01999199	0.307732259	0.935168048
RpL9	15236.89474	0.057231501	0.137488155	0.41626496	0.67721613	0.995554059
Art8	80.57462449	0.342634643	0.332988996	1.028966864	0.303495246	0.935168048
Samuel	116.5259097	0.451067856	0.269428919	1.674162737	0.094098621	0.70495545
AstC	6008.367474	0.051527748	0.119562062	0.43097072	0.666489661	0.994541529
AstCC	36.59661802	0.080690652	0.425598097	0.189593546	0.849627645	0.997408062
Ge-1	152.5323646	-0.049555371	0.239699777	-0.206739327	0.836213442	0.997016825
Reps	794.4137099	-0.149089613	0.146625372	-1.01680638	0.309245546	0.935168048
CG6201	53.69375219	0.305334643	0.438246875	0.696718357	0.485979069	0.971266515
CG6230	453.7211361	0.081947877	0.164108898	0.499350604	0.617532411	0.994541529
Csl4	111.2451796	0.3322816	0.241598139	1.375348345	0.169023475	0.828903095
RfC38	141.4929525	-0.044213508	0.244036613	-0.181175716	0.856229655	0.997504077
Gyc32E	42.68402282	0.48681821	0.424045928	1.148031799	0.250955437	0.907429465
CG6287	4414.107648	0.065659496	0.111484176	0.588957987	0.555889457	0.985587819
Ca-beta	1321.891129	0.011720156	0.157373067	0.074473707	0.940633462	0.997504077
Vm32E	4.960737072	-0.884492947	1.274187325	-0.694162412	0.487580362	0.971266515
CR43859	61.81143977	-0.334111674	0.364623146	-0.916320528	0.359498804	0.94703138
cmet	0.866184987	2.939928363	3.203121181	0.917832388	0.358706623	0.94703138
CG14926	0.691873216	2.644510091	3.443305347	0.768014981	0.442478285	0.963995341
salm	279.8411638	-0.159529499	0.195901757	-0.814334191	0.415453527	0.95814599
CG6488	425.6991733	0.003376472	0.164544804	0.020520075	0.983628498	0.999294086
Dlg5	93.79585075	-0.19792954	0.255648743	-0.774224578	0.438797996	0.963663057
CG43153	7.296559916	-0.095313902	0.899574568	-0.105954421	0.915618515	0.997504077
CG31705	12168.69411	-0.107480436	0.108817461	-0.987713135	0.32329316	0.942759365
CG31706	2966.829777	-0.093873369	0.098819311	-0.949949636	0.342137844	0.94455994
Acp33A	3.929284016	-3.912950966	1.870855661	-2.09153012	0.036480569	0.465006825
CG14937	68.02475748	0.028799589	0.321849569	0.08948152	0.92869924	0.997504077
crol	2194.383145	0.077856484	0.180057541	0.432397798	0.665452318	0.994541529
CycY	1284.218566	-0.032593525	0.132060784	-0.246806993	0.805057598	0.996878686
Pde1c	2267.202169	-0.584513773	0.112067863	-5.215712652	1.83E-07	1.89E-05
esc	9.265001054	-0.624042695	1.080051038	-0.577790005	0.563405904	0.98677521
CG44008	598.7790444	1.499070559	0.218189381	6.870501898	6.40E-12	1.36E-09
CR43314	47.6003883	1.793757479	0.547167292	3.278261523	0.001044486	0.044009325
CG6686	723.7863604	0.029862349	0.154905641	0.192777674	0.847133089	0.997408062
zuc	6.968919713	-0.079298011	0.896460057	-0.088456825	0.929513598	0.997504077
CG18789	18.40365221	0.980474994	0.638170485	1.536384112	0.124444201	0.767921707
CG18787	66.90708108	-0.042937848	0.33586699	-0.127841822	0.898274153	0.997504077
CG6746	1554.117769	0.589407879	0.146975059	4.010257808	6.07E-05	0.003788283
CG6734	1911.544846	0.020678975	0.133555583	0.154834223	0.876952011	0.997504077
Tom70	429.7839408	-0.077075089	0.150247175	-0.512988605	0.607959291	0.994541529
CG6766	2526.711243	0.181805409	0.127189088	1.429410429	0.152886303	0.805361049
CG6785	13.27162903	-1.305677978	0.696279945	-1.875219857	0.060762484	0.598493553
CG6770	12267.88117	0.293111017	0.125551848	2.334581469	0.019565296	0.339944179
Plzf	105.9399674	0.173732655	0.250847717	0.692582163	0.488571807	0.971266515
JhI-21	455.2890051	0.139504221	0.187259184	0.744979326	0.456284218	0.966066964
Rab3-GAP	90.98450828	0.335785882	0.275799195	1.217501311	0.223413538	0.891366016
firl	319.919735	0.269365519	0.185960257	1.448511224	0.147474129	0.798439441
CG6712	172.9832492	-0.092020439	0.225934639	-0.407287873	0.683796568	0.996878686
Patsas	2599.220558	-0.009460254	0.102037549	-0.092713455	0.926131208	0.997504077
Rab6	310.0718793	0.142207397	0.156005487	0.911553811	0.362003646	0.94703138
CG6583	360.2528507	0.313373615	0.210304817	1.490092425	0.136199936	0.784299412
atilla	574.1250721	0.283118343	0.205037352	1.380813497	0.167336313	0.825086811
CG43813	19.1151509	0.369056802	0.761200537	0.484835183	0.627793263	0.994541529
vir-1	3521.908534	-0.197345473	0.131276674	-1.503279043	0.132767102	0.781008914
CG5446	6636.725751	0.044545273	0.089481912	0.497813161	0.618615738	0.994541529
CG5435	69.89649886	-0.304978928	0.422862634	-0.721224585	0.470771348	0.969981211
SC35	3388.849043	0.044700616	0.165487645	0.270114523	0.78707215	0.996878686
Oatp33Ea	436.9758551	-0.135778062	0.152651164	-0.889466275	0.373752541	0.948381821
CG5418	24.72631873	0.560310523	0.524590049	1.068092169	0.285478938	0.930498443
bun	33480.3659	-0.012141167	0.156281628	-0.077687745	0.938076442	0.997504077
CR44598	130.2716946	0.142734841	0.335654072	0.425243884	0.670658897	0.994541529
CG5525	969.5220554	-0.113036111	0.11411388	-0.990555323	0.321902762	0.942561747
CG5780	183.9462183	0.43391364	0.281017444	1.544080803	0.122568759	0.766000636
CG17036	52.55443505	0.263146245	0.411252382	0.639865582	0.522259992	0.979021409
CG5776	27.66979897	0.406266091	0.519771585	0.781624281	0.434435413	0.962332147
CG5787	225.1862394	0.159848215	0.180340915	0.886366889	0.375419856	0.948381821
Pih1D1	1566.375971	0.136648847	0.123082834	1.110218561	0.266904856	0.920524813
kek1	6981.836928	-0.118591411	0.140545506	-0.84379369	0.398784702	0.954530199
CG12404	1326.940138	0.091044262	0.119877393	0.759478161	0.447566574	0.965502258
Vha68-1	14501.79588	0.026927871	0.094462323	0.285064669	0.775594598	0.996878686
CG9934	326.4824647	0.15583294	0.180447299	0.863592537	0.387811765	0.951192345
A16	291.1687741	0.07496279	0.185832004	0.403390097	0.686661271	0.996878686
CG9932	1883.85091	-0.204475748	0.17535296	-1.166080957	0.243581715	0.903370818
CG9928	643.6918148	0.167158233	0.227588106	0.734477017	0.462658063	0.967536373
CG16978	63.5547735	-0.6130203	0.431928776	-1.419262467	0.15582251	0.809373704
DnaJ-H	1225.216057	-0.027409513	0.112916767	-0.242740857	0.808206154	0.996878686
Sfmbt	608.6344202	0.076116114	0.128590867	0.591924724	0.553900997	0.985587819
CG31849	84.54776856	0.084542487	0.291521247	0.290004547	0.771812759	0.996878686
CG16974	2470.846154	-0.051381287	0.127616723	-0.402621898	0.687226398	0.996878686
CG16972	549.5092381	-0.176894382	0.181630215	-0.973925963	0.330093302	0.943736445
CG15482	100.6427226	-0.238627406	0.297181025	-0.802969862	0.421992154	0.958317915
kek4	1755.643778	0.022791356	0.143613027	0.15869978	0.873905411	0.997504077
CG9426	4399.266462	0.086201008	0.124712179	0.6911996	0.489440115	0.971266515
Ski6	53.23904396	0.027084722	0.34322438	0.078912581	0.937102156	0.997504077
CG15480	1.352950123	-4.160939311	2.749184217	-1.513517823	0.130148177	0.774181147
Drep4	714.9439875	-0.056001928	0.156989247	-0.356724608	0.721297981	0.996878686
CG43778	500.7618198	-0.194090036	0.139387691	-1.392447456	0.163786943	0.821350678
CG9395	1580.932891	-0.153269046	0.110166124	-1.391253874	0.164148456	0.821361123
CG9377	1070.716974	1.275266984	0.224479422	5.680997273	1.34E-08	1.76E-06
Nnp-1	669.2791669	0.030087295	0.144671419	0.207969863	0.835252498	0.997016825
ND-B22	1973.083451	-0.00996794	0.125905334	-0.079170116	0.936897314	0.997504077
CG9305	134.7018842	0.10530147	0.2209625	0.476558106	0.633676822	0.994541529
CG9302	127.7186896	-0.540500385	0.262199832	-2.061406295	0.039264295	0.485907089
CR44599	14.59068936	-0.865187435	0.751458977	-1.151343535	0.249590934	0.906616351
CG9293	467.885809	0.162077601	0.147085601	1.101927041	0.270493391	0.922588565
RpL24	16862.8396	-0.008225597	0.092627353	-0.088803109	0.929238387	0.997504077
Vm34Ca	2.639173127	-1.143677586	2.084911417	-0.548549726	0.583314495	0.990404636
CR45683	96.95764117	-0.724115908	0.319785238	-2.264381907	0.023550636	0.376031054
CG9267	511.4758874	0.079485413	0.143118177	0.555383069	0.578632671	0.989224908
B4	1910.085962	-0.42656139	0.147011769	-2.901545854	0.003713264	0.11395214
ics	1371.380605	-0.083496359	0.132364328	-0.630807109	0.528166655	0.979576164
CG31814	226.9502787	-0.157845428	0.18524883	-0.852072471	0.39417387	0.951243663
CG9014	0.215440383	1.076230099	4.048027086	0.26586534	0.790342919	0.996878686
CG9008	120.2605384	0.156326184	0.264467924	0.591096953	0.554455461	0.985587819
CG16890	274.2178621	0.114042483	0.182454116	0.625047468	0.531939904	0.981460152
Adat1	90.73746105	-0.429899795	0.31079136	-1.383242425	0.166590545	0.825086811
tam	25.73618305	0.195164215	0.504883615	0.386552878	0.699087249	0.996878686
Arpc1	999.3131746	-0.212052567	0.169538621	-1.250762602	0.211021103	0.881737095
DNApol-gamma35	336.171775	0.073536875	0.157139362	0.467972342	0.639804369	0.994541529
mRpS23	107.6969991	0.513998464	0.255489282	2.011820065	0.044238908	0.516924035
CG33307	90.65998622	0.307626336	0.294337036	1.045149943	0.295953674	0.934197206
CG8997	3.311024766	-1.799047615	1.698695259	-1.059076138	0.289565106	0.93233523
Smg5	1295.552741	-0.029858656	0.127801199	-0.233633613	0.815269431	0.996926918
CG16886	10.84920991	1.595535793	0.946920488	1.684973357	0.091993712	0.703738641
CG42711	66.40254261	-0.093075262	0.371796313	-0.250339388	0.802324898	0.996878686
CG16885	253.3384038	0.660984892	0.328697306	2.010922756	0.044333616	0.516924035
CG16884	165.8609599	0.602955825	0.424782982	1.4194444	0.155769496	0.809373704
NimB2	285.1538545	0.175456668	0.205021656	0.855795783	0.392110748	0.951192345
NimB3	314.5335878	-0.22594314	0.194092356	-1.164101178	0.244383011	0.903617046
NimB4	321.2111974	-0.208792689	0.187199065	-1.115351133	0.264699982	0.91729256
He	2.842680225	0.1905266	1.554320166	0.122578735	0.902440694	0.997504077
NimC1	50.07499859	0.593417659	0.444303333	1.335613791	0.18167554	0.84856152
rk	13.2179406	0.554610412	0.68990251	0.803896787	0.421456586	0.958317915
CG15293	797.8726425	0.184299723	0.169289314	1.088667194	0.276300674	0.926858685
CG31769	105.2942418	0.285453944	0.258536954	1.104112737	0.269544237	0.922223743
CG43332	2.547888692	0.154087801	1.615699828	0.095369077	0.924021677	0.997504077
CG43333	0	NA	NA	NA	NA	NA
Dyrk2	844.6412968	-0.217796793	0.116540904	-1.868844203	0.061644493	0.602708313
