gene	log2FoldChange
rgr	0.349571048
ERp60	0.349645758
CG42445	0.349852163
rtv	0.349967059
IKKbeta	0.350419581
CG31643	0.350755842
CR44567	0.351005176
CG3434	0.351131308
twr	0.351683193
CG12567	0.351728314
Jafrac1	0.352542107
Sp1	0.352580081
vn	0.352978082
CG12499	0.353145963
FLASH	0.353150456
Pgd	0.353205179
CG11374	0.353368326
CG15047	0.35370615
Prosbeta4	0.353852867
sas	0.3538722
CG32147	0.354381886
CG10038	0.355262366
CR43411	0.355332183
CG33926	0.356083727
fzy	0.357419795
CG14302	0.358081069
yellow-f2	0.358730007
l(2)35Cc	0.358862612
CG1969	0.359020461
Pld	0.359232911
IntS8	0.359446559
CG11668	0.359479873
CG6175	0.35991933
CG34423	0.360403163
CR45337	0.360756408
Ccp84Ag	0.361064218
Su(var)3-3	0.361162156
CG5177	0.361268066
CG15766	0.361657145
CG17118	0.361951892
P5cr-2	0.362037457
CG6845	0.362162433
Mys45A	0.362588084
CG11151	0.362650598
snoRNA:660	0.363347398
CG5235	0.36357422
CG42336	0.363632399
CG42394	0.363678526
CG11594	0.363914023
HP1D3csd	0.363965335
laccase2	0.364080077
CG15362	0.364264432
CG16865	0.364299376
Ntl	0.364361196
CG17221	0.364550867
l(2)37Cg	0.364620914
CG17323	0.365575262
loh	0.365757759
defl	0.365800861
CG9572	0.365807339
CG11089	0.366035539
CG32100	0.366062555
CR45805	0.366121245
Cyp12c1	0.36729356
Mat89Ba	0.367386133
CG43845	0.367460193
D2hgdh	0.367488607
CG33998	0.367854618
CG7246	0.368191974
CG11095	0.36819286
CG34331	0.36826498
mTTF	0.368888507
CG43813	0.369056802
CG33964	0.369610276
Cyp309a2	0.369880839
CG43315	0.370277995
cDIP	0.371072109
CG17472	0.371245183
CG14230	0.371259845
Ndg	0.371923463
CG18528	0.371927666
CG13492	0.372053059
CG9733	0.372259685
CG14609	0.372605653
CG8661	0.37313302
CG12105	0.37388208
l(2)35Be	0.373989015
CG1434	0.374284474
cad	0.374477857
Akt1	0.375037192
Acph-1	0.375224649
CG12010	0.375385096
CR43051	0.375630114
CG5948	0.376375962
mtg	0.376399516
CR45048	0.376671664
CG42259	0.377037723
CG6415	0.377069198
CG31436	0.377477183
CG8740	0.377982221
shot	0.378181115
Cnb	0.3787422
CG8336	0.379446667
CG32457	0.379901543
mRpL43	0.379927048
CG4617	0.380388497
Cyp4ac1	0.380522831
CG11655	0.380722453
CG5541	0.38088681
CG2681	0.381099038
MFS12	0.383060819
CG45075	0.38432617
Dl	0.384348542
Crk	0.384414778
CG32767	0.38504177
CG3011	0.385500016
CG3902	0.3855545
Ubi-p5E	0.38565058
CG12231	0.386460347
CG3603	0.387025567
CG12896	0.387026287
CG1674	0.387512516
CG31548	0.387545008
pgant6	0.38795781
Nup214	0.388066442
CG9029	0.38849863
CG46313	0.389400401
CG1774	0.389564905
atk	0.391286338
Trs20	0.391383892
CR46095	0.391490353
CG11069	0.391938795
CG46304	0.395141724
CG8736	0.395447552
Sld5	0.396223381
del	0.396628314
wupA	0.397476425
CG8596	0.398001895
CG15553	0.398336807
CR45798	0.398821271
CG6758	0.399563036
CR45267	0.399624214
CG33635	0.400057011
CG10222	0.400217699
Jon25Bi	0.400374931
Oaz	0.400763359
CG7497	0.401586234
CR45474	0.401619217
CG31465	0.401772213
CG11626	0.402047993
CG14434	0.402233326
CR43684	0.402267418
Kif19A	0.402520207
att-ORFB	0.403445952
CG3842	0.40408776
CR44230	0.404562358
CG14439	0.404637676
CG13283	0.405123852
CR45209	0.405565096
CG9505	0.406044131
CG15673	0.406187827
CG5776	0.406266091
CG4455	0.406735942
Cpr100A	0.407369704
Rrp6	0.407797198
CG11340	0.408050639
CG9117	0.408653075
CG30285	0.408753112
Catsup	0.408861967
CG34424	0.409227351
CapaR	0.410042907
CG10467	0.41052298
CR43635	0.411285973
Art7	0.41206416
Dbx	0.41208099
CR42875	0.412226813
Obp57c	0.412485764
CG16995	0.412705475
CR43836	0.412761079
CG18003	0.412797417
CG10513	0.412801728
CG8204	0.412830494
CG7200	0.413776188
CG10962	0.41553472
CG31869	0.415843412
abo	0.416719686
CG7884	0.416877863
CG4611	0.417005175
Rrp47	0.417383865
CR45321	0.417517347
CG3045	0.417927192
CG42481	0.418411591
CR43856	0.418458563
Snmp2	0.418463478
Cys	0.418534327
CG15394	0.41908734
dsx	0.419375957
CG30456	0.419480765
CG15739	0.419561858
epsilonTry	0.419638991
Cep135	0.419657579
Ptth	0.419869688
lds	0.4200262
Dis3	0.420498252
CG5773	0.420656427
CR45418	0.421101098
bip1	0.421567617
CG7322	0.422034153
sick	0.422127103
Prm	0.42237398
CG33914	0.422497447
Odc1	0.4232265
CR42868	0.423704601
CG6984	0.424107572
Syx18	0.424217098
CG31075	0.424451157
CG15083	0.424659343
Mes4	0.424939694
grk	0.425389463
LSm3	0.425981444
wb	0.426104025
mRpL48	0.427303852
CG34398	0.427476905
Tango2	0.427676565
Hn	0.427969036
CG34461	0.428068154
rad50	0.42857238
CG8064	0.429419936
CG14931	0.429463967
CG9839	0.429816741
CG14528	0.430262741
Alk	0.431212215
CR44472	0.431250471
Tina-1	0.431399906
Cpr60D	0.431591779
Cyp6a17	0.431913042
ade5	0.43369495
CG13373	0.43387467
CG5780	0.43391364
Cyp4d8	0.434246815
Cyp12a5	0.435812479
dunk	0.43582837
CR45897	0.436541748
CG33658	0.436821393
blot	0.437016797
Stlk	0.437031531
mthl5	0.437137673
CR44779	0.437362374
DNApol-alpha180	0.437446673
CG2021	0.437532135
Brd8	0.438390326
Act87E	0.438428243
CG5112	0.438579686
PGRP-SB1	0.438597271
CG42876	0.439541927
CG13001	0.4395756
CG5380	0.43962593
fus	0.440281846
GstE5	0.440744182
MCPH1	0.441522502
ham	0.441664179
CG1239	0.441680305
CG33281	0.441713843
CG8245	0.441901411
pug	0.442453365
CG13796	0.443151811
Hnf4	0.443307917
Swim	0.443561416
CG18507	0.443963268
CG6153	0.443975931
RhoL	0.444202674
Rrp45	0.445724563
Mt2	0.446126966
CR46107	0.446952128
CG7203	0.44703569
CG1344	0.447392951
CG14966	0.447632054
CG17721	0.447668862
CR45469	0.448599712
CR42547	0.448822483
edl	0.449176406
pita	0.450444568
Samuel	0.451067856
sle	0.451103746
CG10466	0.451661381
Nsun5	0.452270903
Myo10A	0.452528636
CG10669	0.452769712
snoRNA:Me18S-A1806	0.453490676
CG4408	0.453533191
betaggt-I	0.453793565
Acox57D-p	0.454065446
CG3288	0.454411946
Grip71	0.454917871
CG12814	0.45528826
Obp99c	0.455320514
NAAT1	0.455489069
CG9147	0.455821177
GstE11	0.456040622
CR46104	0.456825799
CG1271	0.457017697
CG2543	0.45703037
Obp19b	0.457823247
CG10237	0.457855267
CG17919	0.458293405
CG33169	0.458482872
CR45759	0.458775144
CG43343	0.459667586
kni	0.459687839
Cwc25	0.460182504
CG13088	0.460265606
CG6503	0.461023629
Iris	0.461154371
CG7966	0.461483975
CR44138	0.461715706
CG30403	0.462152384
Tdc1	0.462824255
CG17574	0.46337092
CG32137	0.46389713
TwdlG	0.463969164
CG5757	0.464940747
CG5188	0.465546558
CG43273	0.466372098
CG14742	0.466466233
toe	0.466752779
CG13912	0.466991409
CG32639	0.466994888
CG9706	0.467082071
CG31922	0.467642756
CG16756	0.467875794
CG14523	0.468211687
CG9090	0.468308025
CG8539	0.468543623
CG8778	0.46974514
Trim9	0.471292309
ste14	0.471831415
Muc14A	0.472398191
Thor	0.472952975
mir-4961	0.473284786
CG18628	0.473509297
csul	0.474419713
CG32232	0.474626469
CG15210	0.476436802
CG1360	0.477515212
CG17329	0.477586368
CG4607	0.478788684
CG11796	0.47992644
d	0.480764151
CG8642	0.481450644
CG31104	0.482234716
CG8950	0.482396647
CG3176	0.482630751
CG18281	0.483316588
CG44153	0.483339756
sPLA2	0.483403014
Cad96Ca	0.484537206
CG3713	0.484856853
Fnta	0.486180321
Gyc32E	0.48681821
CG15525	0.486996882
pyr	0.48701925
CG5381	0.488710336
Tsp42Ep	0.490718519
Dot	0.491500792
RnrL	0.492396562
CG42268	0.492411455
CG33514	0.493581585
Drsl4	0.493617475
CR45162	0.494959952
Gbp3	0.495278606
CG4860	0.495920565
CG10175	0.498144623
Ccp84Aa	0.499392207
CPT2	0.500214267
Nufip	0.50086776
yellow-c	0.501541537
Ilp5	0.501724422
CG32373	0.502476575
CG13676	0.502615372
SLC5A11	0.503428755
Atg6	0.504153277
CG11741	0.505395019
tex	0.505590005
MME1	0.506147216
escl	0.507540113
Takl2	0.507737915
comm2	0.50803571
c(3)G	0.509196278
Ance	0.510335825
CR32111	0.51037853
CR44806	0.510394627
twe	0.510625788
ple	0.510838408
CR44498	0.511439631
CG7896	0.512716318
mRpS23	0.513998464
Cp7Fc	0.514160792
CG34163	0.514966341
CR44994	0.516833723
CG8157	0.517093347
CG9630	0.518090369
CG7675	0.518095784
CG9914	0.518728925
CR32690	0.518738709
CG8478	0.518785223
CG4630	0.519018254
CG1971	0.519543168
CG3267	0.520691588
Cyp6v1	0.52167494
Dh31-R	0.522928672
CR45281	0.52321935
Vdup1	0.523745473
CG4363	0.524001102
CG31381	0.524874119
Yp3	0.525197721
CG7702	0.528468145
CG9344	0.529062972
sgl	0.529284839
CG30273	0.529441261
CG32694	0.530341298
Peritrophin-15b	0.531659232
dnd	0.532380984
Spn43Ad	0.532589057
emp	0.533675449
CG15579	0.533697462
CG9990	0.534702697
CR45046	0.53492174
Gp150	0.535630872
ssp7	0.536108908
knrl	0.538260837
SmydA-9	0.538845012
Spn27A	0.541442994
CG14301	0.541673107
mol	0.541819128
yip2	0.543659266
CG17359	0.543795562
CG12713	0.544967515
Cyp6w1	0.546409281
CG1698	0.547315061
CG40485	0.550123428
DNApol-epsilon58	0.550240432
upd3	0.550661659
CG43210	0.550929807
sigmar	0.551244715
CG30151	0.551334852
CG31204	0.55158281
snoRNA:Me28S-A30	0.552042305
Cht2	0.552233525
CG4880	0.553586298
CG5023	0.55365982
rk	0.554610412
CG13606	0.555026831
ND3	0.55546821
TpnC41C	0.555566307
f	0.555956244
CG5004	0.557217679
CG7194	0.557654593
CG43116	0.559153676
CG15412	0.559632591
CG5418	0.560310523
Edg84A	0.560523484
Rrp42	0.56109341
niki	0.562777394
exex	0.56302087
Cpr47Ea	0.563244425
CG40160	0.563268584
Obp99b	0.564589683
CG10943	0.564904146
Ets96B	0.565332505
RhoGAP54D	0.565446086
smp-30	0.566316469
Clect27	0.566347893
fbp	0.567072811
Ote	0.567106003
CG14662	0.568122856
CG30424	0.569522573
CG6891	0.570183312
Galt	0.571191296
achi	0.571445571
CR43301	0.57152418
CG12038	0.573393489
CG11970	0.573737797
Ir68a	0.576311427
CR45026	0.57707769
pio	0.577303716
CG11912	0.578380832
CG34213	0.578478758
tx	0.579252359
NT5E-2	0.579299244
Cpr62Bb	0.579848999
Osi15	0.579966715
CG15211	0.582002461
CR44961	0.586295116
CG8665	0.587943446
CG6746	0.589407879
CG10262	0.59096477
Fmo-1	0.591311484
Cyp309a1	0.592085948
CG7299	0.59295006
CR43653	0.593067981
hui	0.593336226
NimC1	0.593417659
hdly	0.593886643
CG12374	0.594213815
ara	0.594310876
kst	0.596126603
mth	0.596571981
CR45018	0.596993761
CR45144	0.597466631
Pepck	0.597698376
CG3597	0.598406463
CG13641	0.599047353
thr	0.60079046
Gale	0.601793501
CG3224	0.601840544
mir-277	0.60245845
CG16884	0.602955825
CREG	0.604649929
pgant5	0.604883216
lin-28	0.605738064
CG16734	0.607140179
Orc6	0.607576395
CG13690	0.607919017
alpha-Est10	0.610363159
CG44257	0.610480019
CG1773	0.610999264
fz3	0.610999506
CG10139	0.611568838
hd	0.612338386
Cpr66D	0.612871882
CG9396	0.613177308
CG13337	0.613814719
CG10933	0.613825283
CG17333	0.615230408
CR44514	0.616035938
CG5966	0.616156382
CG13041	0.617839752
CG11438	0.619127487
CG10621	0.619983024
icln	0.619997824
T3dh	0.620692318
SclB	0.620817908
SclA	0.620817908
RpI12	0.623623022
CR44133	0.625863849
CG42561	0.627563503
ea	0.627701458
Ibf2	0.630120865
Ptr	0.630686274
Ir64a	0.63271081
CG3808	0.634795374
CG8654	0.635628627
CG13890	0.637233767
CG13488	0.637292675
Jon65Ai	0.637445139
CG5849	0.637580079
CG14965	0.637608254
CR43283	0.637758511
DNApol-eta	0.638109232
dob	0.639461729
CR44813	0.639539871
CG10026	0.640064336
CG8757	0.642164907
CG11164	0.642203928
CG3589	0.642970422
Nek2	0.643370405
snoRNA:Psi28S-1153	0.643475797
Ipk1	0.643478868
Reg-2	0.643935455
CG9194	0.643996402
Cad99C	0.644238643
CG10116	0.645690462
CalpC	0.645914335
CG7720	0.64594594
CG3213	0.646808217
dmGlut	0.646863285
CG4267	0.648359537
CG4461	0.649290493
sav	0.649897194
CG3345	0.650202021
Scp1	0.650724155
CG7824	0.653149656
TTLL3A	0.653573611
CG7974	0.656863668
CG7208	0.657229561
CR45570	0.660534695
CG16885	0.660984892
CG1077	0.662298338
Wnt6	0.663305924
CG1602	0.665037357
CG31675	0.665775121
Spc105R	0.665865758
CG31205	0.668019493
CG15695	0.668787898
CG8501	0.668815216
ebd2	0.669630696
CG7924	0.67096584
CG30148	0.67126217
CG43236	0.672770481
CG17186	0.674188977
CG3121	0.674982421
CG33158	0.676705028
rempA	0.677975734
CR44841	0.678176372
CG9759	0.680135886
l(2)k09022	0.680760341
Cyp6a21	0.683187813
CG4325	0.683823141
CG13077	0.685185917
CG34291	0.685882918
Csat	0.68596314
CG14985	0.686588949
CG7900	0.687597508
CG3999	0.687880169
CR43650	0.688145107
CG5789	0.690935482
CR45134	0.691844647
CG5853	0.692420585
CG9626	0.692763525
CR45439	0.696771955
CG7724	0.699278717
sut1	0.699420173
CG31627	0.700250902
CR43404	0.700724288
CG15824	0.700950365
Slimp	0.701734704
Hexo1	0.701870019
CG9815	0.704410319
Sodh-1	0.704707626
CG5157	0.706986408
Cyp9c1	0.708579421
CR43417	0.711679864
cav	0.711944383
DptB	0.712903217
CG2816	0.71439641
Tsp42Er	0.715469072
Mal-A4	0.716939946
Npc2e	0.717038705
ppk18	0.717814527
S-Lap4	0.718445469
Ipk2	0.719503403
PGRP-SD	0.720666228
CG2972	0.720726383
CG8399	0.720837552
Acp95EF	0.72184016
CG6739	0.72461668
CG14544	0.724788441
CG30099	0.728130333
en	0.728173666
nrv1	0.729316606
CG9436	0.729820564
CG14419	0.731061894
resilin	0.732870796
CR44628	0.732948088
CG11686	0.734452308
CG5783	0.736391483
gcm	0.736947281
CG7992	0.738320831
CG34174	0.74152395
CG13618	0.744240104
Nse1	0.745020395
Sas-4	0.745652542
CR43724	0.746581007
Obp57a	0.746770446
CG31664	0.748278098
CG2837	0.749631835
ppk10	0.750414493
Cyp49a1	0.753497885
CG11200	0.753855142
CBP	0.75490312
Kmn1	0.756006185
CG3814	0.758560815
hebe	0.758660002
CG30001	0.760434815
CG1136	0.761763174
CG33970	0.761809969
Cht5	0.763563731
Ime4	0.764293385
CG32170	0.764597749
mwh	0.76581891
CG2772	0.765934288
snoRNA:CG43051-a	0.766270459
Vha100-5	0.767326065
CG15213	0.767681202
CR43827	0.771042048
CG7970	0.771310097
grnd	0.771613325
CR43785	0.77236482
Fmo-2	0.773117724
CG10307	0.775406259
CG10147	0.776964107
CR45577	0.777279154
CG34396	0.779467225
CR45231	0.781970217
CG14137	0.783468715
CG11362	0.784803817
nesd	0.786848704
Gasp	0.789521456
CG9672	0.790045789
CR30009	0.790045789
CG3097	0.790735782
GstD2	0.792974193
CG14377	0.794983737
CG6290	0.795910576
CG11839	0.796066623
CG4753	0.797355199
CG10939	0.799027893
CG30154	0.800246081
CG2118	0.800356062
CG4210	0.801179327
nompB	0.805639923
CG7214	0.806323105
sti	0.806743472
CG3513	0.807766955
5-Sep	0.808424613
Cpr51A	0.809748547
net	0.811504084
Spt7	0.813263088
CG42789	0.814902215
Jon25Bii	0.81695163
snoRNA:Or-CD4	0.817743074
CG18094	0.820140012
Fbxl7	0.823948006
Cpr49Ae	0.826621531
CG10911	0.826876538
CG10252	0.827165637
kermit	0.828044925
Gnmt	0.828247736
CG34454	0.832860377
Cyp303a1	0.833673142
CR43989	0.835395139
CG11275	0.83819628
Skeletor	0.842672142
CG11880	0.844195674
CG34437	0.84470525
CG1979	0.844963698
CG32191	0.845208892
CG34115	0.846036522
nmdyn-D6	0.848228072
Peritrophin-15a	0.84900783
Cyp6a23	0.849335568
CR34052	0.853920338
CG17597	0.8549478
CR44828	0.855003749
CG2292	0.855570166
CG32554	0.856792108
CR45639	0.857162371
ex	0.858023039
CG31522	0.858539005
Lip2	0.861599251
hh	0.86258899
Myo28B1	0.863012402
Prx6005	0.865372197
CG8620	0.865404307
CG4666	0.866455275
CG13054	0.867169026
CG5819	0.869897587
CG11878	0.876299463
CG18547	0.877569361
CG13101	0.878834481
Npc2f	0.879060793
CG3663	0.879132036
CG7778	0.880410086
Cyp4p3	0.881439434
krimp	0.882544405
geko	0.883055649
snoRNA:Psi28S-1192d	0.883564342
Lst	0.885109392
caup	0.88774064
NijB	0.889057424
CG14331	0.890382187
CG31446	0.893018467
CG34301	0.893059744
CG4377	0.899708631
Pvf1	0.902664213
CG12766	0.903434185
CG30377	0.905973731
Mal-A2	0.906733957
CG10877	0.90876325
CG13330	0.909052829
EbpIII	0.911266595
esg	0.913163004
CecC	0.915418926
mir-4946	0.916359287
CG1503	0.919253764
CG9596	0.921957587
CG43349	0.924082019
CG3679	0.926184708
CG43394	0.932288048
CG18472	0.935964828
CG4945	0.938769324
Gadd45	0.945851887
ranshi	0.947462858
CG31821	0.948044336
Smyd4-1	0.949739866
Gdap1	0.953639866
Diedel	0.954209218
CG43071	0.95485145
Drip	0.95714836
Sid	0.958081414
sqa	0.95846442
CR46033	0.958634807
mesh	0.960874868
antr	0.961770944
CR45612	0.962086398
CG4627	0.962375021
Cpr76Bd	0.969542942
Rcd2	0.972875616
comm3	0.974187066
neo	0.976274656
fit	0.978965885
CG18789	0.980474994
CG43293	0.984589574
Cyp12d1-p	0.984712397
ptc	0.986147131
Zip48C	0.98673548
CR43256	0.989502082
CG8306	0.992309229
p38c	0.99324943
CG13455	0.999878254
rpr	1.002887271
CG14490	1.003384047
CR45758	1.00761289
CG31358	1.008630965
CG42505	1.008630965
CG15423	1.008797018
Cyp6d2	1.009521141
CG43348	1.014051301
CG5002	1.018346257
Dbi	1.019897208
Xrcc2	1.022832918
CG5290	1.025978984
Trf	1.029403086
GstD10	1.030051552
CG15212	1.031167642
CG10912	1.031896721
CG12716	1.033784025
hll	1.041043904
CG42562	1.045368433
CG13043	1.047407846
CG34263	1.048000158
c-cup	1.049951325
Mal-A8	1.051583296
CG7881	1.052446167
CG32625	1.053733814
CG14277	1.061007385
CG8664	1.062139253
CG43774	1.068729252
m	1.072789772
CG9130	1.076230099
CG9133	1.076230099
msopa	1.076230099
CG34276	1.076230099
CG3739	1.076230099
snoRNA:U29:54Ec	1.076230099
CG6283	1.076230099
CG11149	1.076230099
Acp26Aa	1.076230099
CG17376	1.076230099
CG9014	1.076230099
snoRNA:Psi28S-2179	1.076230099
CR44353	1.076230099
boly	1.076230099
CG34224	1.076230099
CR44389	1.076230099
Cpr56F	1.076230099
EbpII	1.076230099
mex1	1.078900821
CR44754	1.083507822
CG15927	1.083993295
CG3238	1.084903626
Phk-3	1.096591376
Spn42Dc	1.09727403
CG4594	1.097407645
CG15199	1.101134506
CG34056	1.101703629
CG8563	1.103275486
Cpr49Ag	1.105237963
Pebp1	1.105572839
CG30033	1.106733613
CG5639	1.107184977
Uhg8	1.111627541
CG12134	1.118827868
TpnC47D	1.122605239
Ser	1.124469159
rod	1.126905734
Cyp6a14	1.133923417
yellow-g	1.133969158
Cpr62Bc	1.136949321
Act88F	1.137002845
CG34330	1.13768443
pgant8	1.140865975
CG34259	1.146845235
CG16739	1.149946714
Acp1	1.149983748
Mst36Fa	1.1525295
Klp67A	1.152927745
CG11529	1.161566453
CG32115	1.161981545
DptA	1.16540329
CG44252	1.16668741
CecA2	1.167681103
CG13083	1.167681103
CG17107	1.170024811
Doc1	1.173597863
CG4440	1.173597863
CG4194	1.173597863
wntD	1.173597863
CR45923	1.173597863
CG12699	1.173597863
Ptp52F	1.173872401
CG30427	1.178039344
PGRP-SB2	1.181135167
fln	1.182868167
Jon99Ci	1.183626388
CR44197	1.18562289
Obp83g	1.187940085
CG31523	1.18912095
CG7730	1.198094521
GstT4	1.199281435
CG17109	1.205136945
Obp99a	1.209968702
CG12288	1.212072337
CR13130	1.21954122
yellow-h	1.225163444
Tsp42Ed	1.227410338
CG17265	1.228081984
CR42195	1.235703378
CG34232	1.241424323
Zw	1.244682706
MtnC	1.245980683
CG4570	1.246652858
vnd	1.247238298
CR44445	1.24762194
snoRNA:Me28S-A3407a	1.247941077
Cyp4e1	1.248365486
CG8925	1.24911138
CR44992	1.25642773
CG32440	1.262897832
Sclp	1.263340171
CG42249	1.265288866
CG44385	1.26684448
CG30324	1.268621416
CG9377	1.275266984
CG34166	1.278781288
Cdk1	1.285578355
CR45679	1.286200538
CR45382	1.290689447
CG8483	1.290884309
CG13084	1.291384623
fa2h	1.292592224
Mink	1.29569329
Tsp42Eq	1.301435564
CG17572	1.312013967
CG2812	1.315926804
bbg	1.316343526
ana3	1.326391125
CG43068	1.336079576
CG31041	1.338865002
Lsp1beta	1.339460416
Hand	1.339772509
CG18747	1.341371774
CG5326	1.341381825
CG43244	1.344710519
CG7953	1.345430816
CG30429	1.345430816
Ilp8	1.348395252
sofe	1.381595081
CG4115	1.384328098
CG5724	1.384776822
drm	1.401456288
CG42694	1.403512509
wg	1.405659406
CG13516	1.406203937
CR43423	1.40662177
LysP	1.40964243
CG7542	1.415402539
sing	1.425885139
mir-2280	1.428487936
CG3823	1.430553897
CG15155	1.432057897
snRNA:U4:39B	1.440133435
CG11400	1.44566136
CG14131	1.467934726
Cyp312a1	1.472580515
Osi24	1.481639598
CR45121	1.485900196
Poxm	1.493646633
Nox	1.495778577
CG10348	1.498026637
CG44008	1.499070559
CG5096	1.499618846
snoRNA:Me28S-A2634c	1.500070077
CG30371	1.509210291
wat	1.513306343
Peritrophin-A	1.519431714
Gr77a	1.528952784
CG34057	1.530907402
CR44043	1.531084311
Lsp2	1.531398891
Cyp4d1	1.533008171
CG3699	1.534877865
CG9270	1.539997162
CG33939	1.543460808
nompC	1.544789138
yellow-g2	1.557329171
CecB	1.557329171
CR44760	1.564588347
CG45080	1.577098132
CG34288	1.581003251
pon	1.583008179
zye	1.586042511
CG13177	1.586429974
CR45169	1.587253397
CG30026	1.588160363
CG16886	1.595535793
CG8952	1.598494205
CG44142	1.605701322
Gfat1	1.611721515
Rtnl2	1.6122966
CG12721	1.613646909
Jon99Cii	1.616139771
CR45714	1.620795452
CG34112	1.621998401
Spc25	1.626262009
CG34212	1.637146566
Cralbp	1.638332928
CR45045	1.642526126
link	1.6482343
CR44775	1.65404595
CR44205	1.659846436
mir-2a-1	1.673604771
Kmn2	1.678223353
CG15674	1.680492105
CG7695	1.681928492
CG3332	1.697184185
Myo61F	1.701980977
Jon99Ciii	1.70364063
CG31087	1.707607479
CG13946	1.740990133
CG42288	1.740990133
CG15531	1.740990133
aurB	1.740990133
CR43358	1.740990133
Itgbn	1.742217699
CG3344	1.74486502
CR42767	1.749257543
CG13559	1.752137208
CR45981	1.759880167
Cyp6a20	1.76483645
CG40198	1.76785366
tobi	1.771420062
Tsp29Fa	1.773388332
CG30411	1.780478442
CG4928	1.78310451
CG9701	1.790737005
CR43314	1.793757479
Def	1.801506874
CG18179	1.812988949
Oseg4	1.820508645
CG10140	1.828813168
Tsp42Ec	1.834425464
CG10650	1.841825973
CG13947	1.859192545
CG10086	1.867183755
CG15822	1.87011994
CG30334	1.871178492
E(spl)m2-BFM	1.880588232
CG43679	1.885040883
CG43980	1.904680167
lcs	1.908685506
CG5011	1.912639008
otu	1.91511554
Cda9	1.917855172
CG14356	1.920713394
CG8192	1.949888453
Tsp29Fb	1.953903541
mas	1.965507608
ds	1.96761573
Cyp6a9	1.968267136
CG12017	1.971092651
Osi9	1.971092651
CG33340	1.971092651
ac	1.971092651
CG15023	1.971092651
CG13164	1.971092651
Alp2	1.971092651
ND2	1.977337785
Cht7	1.993310211
SdhAL	2.000279962
CG5921	2.004772466
CG3868	2.016889175
CG4839	2.027351097
Traf-like	2.038813849
CG33127	2.038984284
CG2556	2.040807522
CG16826	2.044791601
CR44831	2.046488375
CS-2	2.049729844
CG3604	2.064105502
mir-8	2.083071991
Cyp4aa1	2.083322886
Galphaf	2.089404343
retn	2.092302508
CG15347	2.094467043
ms(3)76Ba	2.104213095
CG15571	2.104213095
CG34198	2.124623562
CG34045	2.131877607
Mcm2	2.148640259
CG1246	2.152681932
CG15556	2.153586858
CG30083	2.157280209
odd	2.164548871
CheA7a	2.169844166
CG7298	2.171611912
yellow-d	2.176405693
CG12963	2.184203428
spirit	2.185238321
CG13428	2.19549221
CheA87a	2.197423486
Zip89B	2.218322868
CG12974	2.220216241
CG8738	2.225652803
CG15126	2.262614371
SoYb	2.271390879
Mal-A1	2.284362315
CG42397	2.321648284
NijC	2.323087991
CG12493	2.323302585
CG34176	2.325290658
CG18180	2.325572171
CR43604	2.364677493
CG44250	2.395831139
Lcp1	2.409134035
CG8834	2.413650109
Acp53C14a	2.413650109
CG18748	2.446003042
CG13704	2.458610401
tomboy40	2.459505617
