gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG15449	81.0507434	0.188459187	0.282294402	0.667598031	0.504390215	0.883653947
CR44431	17.81422582	0.316522629	0.566199479	0.559030237	0.576141084	0.906896072
CG1518	469.9776326	0.002883571	0.142247246	0.02027154	0.983826759	0.99595599
CG32512	317.3027418	0.535297624	0.218918387	2.445192621	0.01447748	0.170844211
CG1503	5.811684414	0.082742938	0.965494645	0.085700049	0.931704863	0.98465642
CG32521	5943.645072	0.171801336	0.106160519	1.618316652	0.105594374	0.512891535
CG1722	114.8109634	0.331067438	0.272268372	1.215959955	0.224000177	0.696565115
CG1718	1966.899601	0.066404538	0.123664507	0.536973292	0.591286062	0.909702111
SLIRP1	556.4032239	-0.208176942	0.134811312	-1.544209748	0.122537528	0.545774637
Dd	1601.721224	-0.07603695	0.092890396	-0.818566329	0.413033884	0.838438438
tty	325.7127327	0.056597728	0.151823354	0.372786705	0.709307199	0.94609541
peng	42.91527794	-0.13947762	0.369394711	-0.377584238	0.705739475	0.944527909
CR45612	8.482036929	-0.666884501	1.235991693	-0.539554193	0.589504514	0.909528005
Hlc	556.207257	-0.078474093	0.134693191	-0.582613655	0.560153411	0.903625552
lcs	3324.001242	3.360093128	1.155812971	2.907125298	0.003647671	0.068815256
CG1678	1233.902175	3.928117982	1.579728451	2.48657798	NA	NA
DIP-beta	321.3946209	-0.031858696	0.1532508	-0.207885999	0.835317981	0.964717097
Cyp6t1	138.504457	-0.139201166	0.209496737	-0.664455053	0.506399107	0.883680736
GCS2alpha	10567.98652	0.020465461	0.098862372	0.207009612	0.836002352	0.964717097
CG17450	4.251296445	0.292840854	1.101851101	0.265771712	0.79041503	0.958734826
DIP1	1041.687992	-0.152559833	0.111047337	-1.373827023	0.16949539	0.620118706
CG14615	16.60854101	-0.847641866	0.63139223	-1.342496512	0.179435061	0.637860671
wap	310.3263719	-0.043972975	0.171004163	-0.257145639	0.797066347	0.959571896
CG14613	826.7789925	0.019020493	0.124375343	0.152928166	0.878454924	0.972593814
CG12576	284.8774951	0.145667247	0.168369503	0.865164083	0.386948736	0.823216327
CR43493	4.823138266	1.986991021	1.196263754	1.66099743	0.096713963	0.494597607
CG17598	205.0238606	0.295265331	0.215876626	1.367750349	0.171390234	0.623473331
Cda4	3.776813358	0.85054105	1.220709163	0.696759782	0.485953139	0.874464846
fog	496.060731	0.215506168	0.140254855	1.536532683	0.124407788	0.549356638
CR45502	3.163871511	-0.37475075	1.485329446	-0.252301435	0.800808079	0.960692419
CG40486	9.419810197	1.020860057	1.133762957	0.900417545	0.367898088	0.817752586
CG40485	42.71888795	0.390911757	0.586405049	0.666624132	0.505012251	0.88366824
stnB	2202.757921	-0.105244455	0.14487678	-0.726441153	0.467568371	0.866207551
FucTC	23.35772935	0.483697704	0.640838739	0.754788489	0.450375901	0.856204565
Rab21	165.6858498	-0.07963172	0.201443444	-0.395305592	0.692617373	0.942704207
CG17163	135.543326	-0.108905579	0.22145934	-0.491763316	0.622886672	0.924702332
CG17159	730.1845262	0.015439313	0.117670483	0.131208034	0.895610741	0.975621151
CG17162	730.1845262	0.015439313	0.117670483	0.131208034	0.895610741	0.975621151
CG40498	732.1049542	-0.173479779	0.146411051	-1.184881731	0.236064212	0.712550105
Yeti	751.062282	-0.231407171	0.121619256	-1.902718197	0.057077326	0.381824281
CR44042	16.09278095	0.539072524	0.655743731	0.822078044	0.41103248	0.837676877
CR44043	9.645313627	-0.415810994	0.746166262	-0.557263193	0.577347619	0.907650721
Maf1	683.3305983	-0.001716206	0.14738109	-0.011644681	0.990709099	0.99787692
CG17684	278.3572256	-0.303912836	0.159773191	-1.902151634	0.057151334	0.381824281
MFS17	1292.24422	-0.179783956	0.107732911	-1.66879326	0.095158359	0.49138918
mir-2279	4.810768701	-1.607509399	1.255707297	-1.280162505	0.20048799	0.666266861
CG41378	176.7356772	-0.109194626	0.199048611	-0.548582708	0.583291855	0.909349411
Scp1	35.41707979	-0.233706486	0.439024876	-0.532330852	0.594496868	0.911113766
uex	944.4663648	-0.257656	0.13756952	-1.872914873	0.061080141	0.395504471
RNASEK	2799.93736	-0.072629724	0.110868446	-0.655098236	0.512404508	0.886139932
IntS3	336.191503	-0.293821206	0.155824967	-1.885584905	0.059350913	0.388317902
Gprk1	418.2568492	-0.376430182	0.15212669	-2.474451935	0.013344078	0.161920715
RpL38	6900.005861	0.028128567	0.111764787	0.251676468	0.801291148	0.960765992
CR45923	3.768162784	-0.375042865	1.186099031	-0.31619861	0.751851763	0.953745376
Nipped-B	2358.795089	0.030854554	0.096007194	0.321377527	0.747924311	0.95332181
CG12547	667.9084322	-0.260304073	0.140328732	-1.854959204	0.063602053	0.404840252
CG17528	405.0750078	0.140818072	0.139659216	1.00829774	0.313311548	0.779436522
CG44102	9.897263873	-1.285358985	0.787179276	-1.6328669	0.102496993	0.510219915
TpnC41C	21.83229138	-0.717617375	0.766688376	-0.935996158	0.349275166	0.804215573
gus	362.3622001	-0.156844412	0.143299573	-1.094521138	0.273726482	0.748931801
Nipped-A	1195.858003	-0.226975437	0.111697539	-2.032054056	0.042148184	0.326228843
CG10465	268.1029904	-0.183517467	0.168904991	-1.086512994	0.277252095	0.752817855
CG30441	6.137556436	0.435047388	1.014089649	0.429002888	0.667921123	0.937112963
CG10417	277.3244404	-0.314869331	0.194269595	-1.620785438	0.105063663	0.512891535
CG30440	3.021994598	-0.780609507	1.537638627	-0.507667727	0.611686385	0.91745396
TpnC4	25.55471426	-3.296128646	0.59325005	-5.55605288	2.76E-08	3.64E-06
Fis1	1947.175072	-0.241757789	0.117355188	-2.060051987	0.039393571	0.314544205
CG11665	1156.723574	-0.166039791	0.114047622	-1.455881217	0.145425459	0.584507656
Not3	1020.649494	-0.15005473	0.100147973	-1.498330174	0.134047488	0.564358566
scaf	410.2702614	-0.30345638	0.183308174	-1.655443801	0.097834507	0.497969909
ap	256.1141529	0.114896597	0.200203797	0.573898189	0.566036699	0.904953824
CG7791	203.1234378	-0.114761904	0.181028949	-0.633942275	0.526118495	0.891508602
ZnT41F	195.1097266	0.08015883	0.204201045	0.392548578	0.694652926	0.942704207
Or42b	2.429282372	2.747783195	1.817248498	1.512056935	0.130519379	0.560487971
CG7881	1.210876934	-0.608633386	2.803931871	-0.217064256	0.828158269	NA
CR44127	16.07756933	-0.758682198	0.645227608	-1.175836539	0.239660202	0.718292043
BubR1	10.67972393	-0.424702532	0.833755493	-0.509384989	0.610482396	0.917024041
mle	810.287991	-0.333018474	0.203265726	-1.638340516	0.10135068	0.507097965
Act42A	997.4533917	0.023491035	0.170120024	0.138085065	0.890173189	0.974865971
Strica	34.58188869	0.399767496	0.494398245	0.808594085	0.418748668	0.842424594
SCAP	238.4434815	0.319610426	0.1765073	1.810749055	0.070179706	0.421569287
CG14591	403.5377816	-0.16713471	0.146627125	-1.139862156	0.254343733	0.7334433
CG34212	250.5241087	3.277306594	1.456322732	2.25039857	NA	NA
l(2)k09848	56.34771992	-0.04525321	0.336099317	-0.134642373	0.892894638	0.975105617
Ars2	1291.78168	-0.123874474	0.097387037	-1.27198114	0.20337982	0.671535823
EcR	644.4801331	0.244046674	0.134540335	1.813929437	0.06968859	0.420658766
CG11211	4.019577595	-0.317263071	1.19114175	-0.26635207	0.789968075	0.958734826
Ptr	67.42261349	0.278568666	0.307317017	0.906453763	0.364695727	0.816501031
l(2)k14710	809.1259703	-0.112524308	0.119788374	-0.93935917	0.347546369	0.803185512
CR44161	5.704979785	-0.14041234	1.035064434	-0.135655652	0.892093508	0.975092387
Vha16-1	9778.326812	0.207255997	0.138893064	1.492198323	0.135647162	0.568526062
Trap1	294.0984066	-0.05647483	0.154582782	-0.36533713	0.714859765	0.947227019
Fmo-2	84.50446862	0.363628621	0.401583231	0.905487563	0.365207146	0.817017159
geminin	134.0941869	0.060227679	0.240950564	0.249958655	0.802619322	0.961589583
Dpit47	79.56763504	-0.454830915	0.277144936	-1.641130168	0.100770398	0.506131716
CR45128	4.604502291	0.811256712	1.22631521	0.661540121	0.508265994	0.884635288
Hsepi	284.7575525	-0.047859016	0.164865983	-0.290290424	0.771594064	0.954639865
CG17266	16.94785018	0.244984892	0.607607343	0.403196068	0.686803992	0.942704207
Tdc1	26.45739667	0.75591113	0.481344926	1.570414663	0.116318673	0.537311381
CR44165	23.51936526	-0.201314093	0.558872333	-0.360214813	0.718686498	0.948285222
Tdc2	95.10313521	-0.009940213	0.280159441	-0.035480556	0.971696551	0.993696099
Mob4	1916.872013	-0.061021062	0.11326003	-0.538769609	0.590045836	0.909528005
CG45092	230.9048832	0.022869994	0.17002343	0.134510836	0.892998643	0.975105617
l(2)01289	42.75222779	0.108471277	0.511253596	0.212167265	0.831976544	0.96429569
CG3420	345.7257696	0.199318427	0.152515594	1.306872444	0.191256036	0.656117111
CG9436	168.6194506	-0.052007546	0.208228976	-0.24976133	0.802771927	0.961589583
Epac	1750.686352	-0.078360424	0.091564925	-0.855790842	0.392113481	0.82634633
Cyp6a2	202.7098715	0.884406352	0.18529539	4.772953899	1.82E-06	0.000162631
CG15237	719.2790625	-0.112817912	0.113469463	-0.994257921	0.320097316	0.783599869
ubl	59.7219037	0.361877717	0.327108694	1.106291955	0.268600173	0.744741929
CG34215	936.8863033	1.512554156	0.170090181	8.892660037	5.97E-19	2.93E-16
CG9445	23.43994611	-0.267066652	0.521374697	-0.512235545	0.608486169	0.916096535
coro	195.0996335	0.104870428	0.183189553	0.572469479	0.567003957	0.904953824
CG9447	3.510339348	2.265147413	1.691004485	1.339527738	0.180398931	0.639526722
Spn42Da	441.0209037	0.192307716	0.15047201	1.278029828	0.201238909	0.667470458
mim	789.6691949	-0.208862307	0.109751419	-1.903048813	0.057034176	0.381824281
CheB42c	134.0286803	-0.016029126	0.243459137	-0.065839083	0.94750594	0.987444737
Cyp6u1	94.54548645	0.167700219	0.284690063	0.589062427	0.555819397	0.902793045
vimar	147.902906	-0.168088095	0.246966357	-0.680611307	0.496117471	0.878822383
CG30156	67.6117194	-0.044573463	0.299395192	-0.148878354	0.881649622	0.973463557
Tsp42Ed	672.6074288	0.541920095	0.225817966	2.399809481	0.016403607	0.186523134
CG33914	14.72963403	-0.272431687	0.617781272	-0.44098405	0.659224544	0.935316245
Tsp42Ep	16.97103105	0.570477968	0.67077716	0.850473155	0.395062079	0.828458435
pgant3	137.8835469	0.505453465	0.283638404	1.782034654	0.074743581	0.433319285
Tsp42Eq	24.0442516	2.357561565	0.818526246	2.880251644	0.003973579	0.072839517
Cyp9b1	85.75510018	0.173222278	0.312855005	0.553682299	0.579796292	0.908831201
Cyp9b2	188.8906071	0.078504257	0.300930735	0.260871516	0.794191592	0.958870065
Spn43Ab	1008.737361	0.08506148	0.129605202	0.656312241	0.511623243	0.885988006
Spn43Ad	71.64080659	0.013291785	0.335351386	0.039635396	0.968383808	0.993441192
nec	4106.724249	0.081056639	0.103145395	0.785848357	0.431956333	0.848622345
Ady43A	215.8511106	-0.407471816	0.1772144	-2.299315504	0.02148703	0.21893646
Br140	369.0767516	0.294208534	0.143960816	2.043670918	0.040986068	0.321598772
Dscam1	1057.804148	0.055522838	0.114491386	0.484952103	0.627710322	0.925661053
cos	445.1660668	-0.169805813	0.15191384	-1.11777711	0.2636622	0.742714297
Glo1	191.2427785	0.180833612	0.210771317	0.8579612	0.390913888	0.825921837
Eaf	645.4066859	-0.120309898	0.139921672	-0.859837483	0.389878634	0.824778327
kappaB-Ras	313.5736565	-0.230689978	0.160025717	-1.441580653	0.149420709	0.590308396
CG30503	312.5837674	-0.229012593	0.160922219	-1.423125998	0.154699633	0.595658526
fa2h	19.26950071	3.618828216	0.938518177	3.855895714	0.000115307	0.005256146
Inos	1357.260609	-0.09915099	0.110080427	-0.900714074	0.367740364	0.817752586
CG11141	746.3331656	0.237897439	0.120214185	1.978946492	0.047822031	0.348664234
p47	265.049725	-0.195370873	0.159797159	-1.222617938	0.221474035	0.692515783
Aldh-III	514.0079814	-0.108518643	0.138204013	-0.785206162	0.432332703	0.848683595
wech	2119.4019	0.059189839	0.096930953	0.610639188	0.541438473	0.89951607
Coop	7.940921758	-0.255927792	1.05291081	-0.243066925	0.807953553	0.962667159
CG1620	548.6390005	-0.112535963	0.129445664	-0.869368346	0.384645691	0.822449196
dpa	18.44151753	0.803138525	0.607810539	1.321363275	0.186380265	0.648219572
CG12736	214.1197444	0.355555508	0.17849567	1.991955923	0.046375894	0.342314561
az2	329.726776	0.225362498	0.173268468	1.300654996	0.193376573	0.657978973
CG1603	27.7567411	-0.273609818	0.504800984	-0.542015224	0.587808018	0.909528005
CG1602	45.27768768	-0.048896028	0.394125785	-0.124061986	0.901266196	0.977036621
Orc1	15.93944279	-0.287735416	0.598396918	-0.480843746	0.630627556	0.926251081
Drat	2389.184734	0.229349485	0.112430612	2.039920272	0.041358267	0.323272872
CG1598	1552.895716	-0.121691201	0.097880631	-1.243261301	0.21377156	0.683228218
CG30499	144.0046262	0.030289381	0.225610284	0.134255321	0.893200682	0.975105617
boca	458.2756581	-0.276854347	0.134100435	-2.064529827	0.038967509	0.312650527
blow	171.4208174	-0.141720761	0.193235909	-0.733407995	0.463309624	0.863667987
CG1360	53.10488113	-0.459585272	0.336016555	-1.367745921	0.17139162	0.623473331
CG1358	2308.90042	-0.213034097	0.098744673	-2.157423683	0.030972668	0.274359778
CR45131	183.1996304	-0.866133553	0.19794035	-4.375730135	1.21E-05	0.00087804
CG17985	397.4043632	0.181130074	0.144077851	1.257168072	0.208692782	0.6771162
Rpt1	423.5034992	0.410181141	0.153634873	2.669843983	0.00758865	0.113631208
DCTN4-p62	211.4654452	-0.205532018	0.181926053	-1.129755823	0.258579128	0.736082392
mRpL52	93.74567014	0.120391422	0.258740302	0.465298298	0.641717854	0.930057728
U2A	40.5741852	0.035055931	0.415705457	0.084328774	0.932795036	0.98465642
LRR	546.4161308	0.144727895	0.128655215	1.124928321	0.26061941	0.738828057
tor	0.324634486	1.754394869	4.036585968	0.434623437	0.66383578	NA
CG18812	4577.939415	-0.168578348	0.096895492	-1.739795584	0.081894918	0.451649597
CG30497	6661.507884	-0.148362115	0.119207332	-1.244572063	0.213289095	0.683228218
Gapdh1	2996.585156	0.088062627	0.103951911	0.847147749	0.396912773	0.82991585
Nop17l	484.1309143	0.136711356	0.149414561	0.914980139	0.360202057	0.812494231
CG1550	189.4998388	0.210415388	0.214594318	0.980526373	0.326826358	0.785939576
cathD	2678.541797	-0.23467447	0.091430306	-2.56670332	0.010267041	0.136528528
Dgk	482.8138797	0.084653869	0.156965289	0.539315857	0.58966893	0.909528005
CG12159	321.9652249	0.10797463	0.162311432	0.665231211	0.50590262	0.88366824
Or43b	79.46324704	-0.140623481	0.286104505	-0.491510893	0.623065149	0.924702332
Kdm4A	37.57180565	0.1619049	0.408184235	0.396646626	0.691628065	0.942704207
CG30381	44.71023434	-0.007374751	0.394943735	-0.018672915	0.985102035	0.996008163
rnh1	74.59043095	-0.454726089	0.281579469	-1.614912089	0.106329734	0.51344778
CG8728	277.7636505	-0.036321605	0.15595819	-0.232893222	0.815844322	0.963638299
CG14764	1165.194952	-0.115123591	0.098082495	-1.173742477	0.240498191	0.718754545
CG2915	111.8615867	0.046405074	0.229358675	0.202325348	0.839662385	0.964717097
5-Sep	11.85266624	0.407464544	0.685297645	0.594580394	0.552123989	0.902667757
CG8726	2236.873082	-0.257234296	0.101981506	-2.52236221	0.011656961	0.148995051
ACC	2447.550822	0.3766267	0.123463303	3.050515341	0.00228449	0.048726329
CR44272	10.92862909	-0.422637146	0.72064872	-0.586467629	0.557561309	0.902793045
Hey	12.99216354	0.321597725	0.67091268	0.479343637	0.631694183	0.926364907
CG11191	817.2193574	-0.11897924	0.121941696	-0.975705964	0.329210196	0.788188242
CG14762	1660.635184	-0.0471878	0.101685222	-0.464057602	0.642606477	0.930057728
CR43724	9.885179029	-0.1770286	0.756745066	-0.233934264	0.815036012	0.963524726
CG12769	171.4549404	-0.182789645	0.213354569	-0.856741179	0.39158794	0.82634633
CG17977	152.009644	-0.327486467	0.206613981	-1.585016007	0.112962697	0.528147589
Vps28	360.7007126	0.031497566	0.167716261	0.187802698	0.851031321	0.96669148
slv	161.7944345	0.202489685	0.222534305	0.909925708	0.362861691	0.814920578
CG8712	53.36440049	-0.015982612	0.353916179	-0.045159314	0.963980324	0.991605122
Cul4	76.97563589	-0.025170779	0.296330628	-0.084941538	0.932307869	0.98465642
Asap	420.1583626	-0.019177816	0.136685617	-0.140306025	0.888418204	0.974743141
coil	101.9495189	-0.42801244	0.245633697	-1.742482592	0.081424035	0.45066408
CG42516	178.9409263	0.070964726	0.199230124	0.356194758	0.721694718	0.948693976
Obp44a	21506.6858	-0.890234945	0.10843636	-8.209745759	2.22E-16	8.78E-14
Lpin	5436.158241	0.608230739	0.128325562	4.739747321	2.14E-06	0.000190041
kermit	55.38766534	1.084204055	0.425524453	2.547924207	0.010836601	0.141493873
RagC-D	651.8736456	-0.029543633	0.135119	-0.218648992	0.826923486	0.964127087
CG30373	157.108467	0.011328999	0.236818048	0.047838413	0.961845023	0.991142585
CG14757	466.0422664	-0.890890555	0.137979474	-6.456689006	1.07E-10	2.45E-08
dpn	3.268622908	-0.239088828	1.452182783	-0.164641002	0.869226557	0.969637594
CR44445	7.731506027	0.068329001	0.904028491	0.075582796	0.939751024	0.986060143
CG30371	8.359974837	1.377644756	1.228433036	1.121465083	0.262089946	0.740754631
spaw	0.829496056	3.102209433	3.121973078	0.993669502	0.320383795	NA
boly	0.453769451	2.244372255	3.937282371	0.570030809	0.568656802	NA
CG2127	3.869121297	-1.484039642	1.345920974	-1.102620192	0.270192138	0.746251851
CG2121	11.88342506	-0.801341606	0.764609712	-1.048040057	0.294620152	0.766532369
Lcp1	0.939316512	3.272981143	3.433002258	0.953387413	0.340393816	NA
Mal-A1	2249.93745	4.869048031	1.624193947	2.997824269	NA	NA
Mal-A7	319.3067335	5.309161254	1.683948344	3.152805295	NA	NA
mtt	1092.602882	0.058634131	0.131732167	0.445101092	0.656246699	0.934556027
CG12780	21.17863506	6.049818023	2.08759444	2.897985311	0.003755682	0.070164964
Cyp6a14	20.78663571	1.444242039	0.559079392	2.583250356	0.009787427	0.131804018
CG42326	48.931583	0.069839737	0.354732082	0.19688024	0.843921257	0.965486742
CG8736	14.39574237	0.205230021	0.700375619	0.293028506	0.769500363	0.954639865
CG8735	122.8275897	-0.128573554	0.226471648	-0.567724722	0.570221902	0.905698901
CG8642	6.225620229	-0.070619173	0.957869267	-0.073725272	0.941228989	0.986137985
beta3GalTII	34.87050517	-0.081100054	0.405867873	-0.199818856	0.841622253	0.965249735
CG8635	195.7267686	0.042870429	0.180170283	0.237943948	0.811924569	0.962667159
CR44281	2.126529513	1.847853089	1.845906546	1.001054518	0.316800452	0.78129901
CG8586	384.8177066	0.242642979	0.162737827	1.491005402	0.135960077	0.569605819
CG14767	3179.686761	-0.180014592	0.089131545	-2.019650745	0.043419628	0.330228455
CG30356	42.00069348	0.172508687	0.39439375	0.437402183	0.661819702	0.935776361
stmA	2092.370337	-0.09901903	0.113060949	-0.875802216	0.381137565	0.822449196
CG8272	64.91235776	-0.110981962	0.320564567	-0.346207828	0.729186532	0.950504205
ana2	36.18178439	-1.007246408	0.411231336	-2.449342547	0.014311727	0.169470585
MrgBP	254.6875277	0.042104991	0.165976678	0.253680167	0.799742658	0.960692419
CG8258	807.8510833	0.129528253	0.116183167	1.114862471	0.264909361	0.74321793
